Question,Answer
"WeBWorK Problem 3: <p>I do not understand what part c) is asking. What does it mean for y(t) to become infinite? Is it when y(t) = 1?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukdbn6w71pk%2Fb4fe6f1f8a11bd43dadbec3b6ab5908bf14962a2d981c1cd9dd26502a5ec2c68%2Fimage.png"" alt=""image.png"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukdbn6w71pk%2F324d24c2217b71aa34034207e68832102aedaeab045a2fd4be4466c2e7526e01%2Fimage.png"" alt=""image.png"" /></p>","there&#39;s a certain $$t^*$$ where $$\displaystyle|\lim_{t\to t^*} y_2(t)|\to\infty$$.
there&#39;s a certain $$t^*$$ where $$\displaystyle\lim_{t\to t^*} y_2(t)$$ DNE."
"Webwork 4 Question 4: <p>Hi, I keep getting my solution marked as incorrect for question 4 even though it works when put into the ODE, so I think I&#39;m misunderstanding the note at the bottom. I believe it&#39;s saying that C shouldn&#39;t have a number as a coefficient, but can it be kept an exponent for another number?<br />Also, the &#34;not negated&#34; part... is that saying we need to write the solution so C has to always be positive?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukm34ttf2hc%2F70f1139eba19a989e404325f8e7990bfdadacf550574f04eaa862cc845270bde%2Fimage.png"" alt=""image.png"" width=""527"" height=""118"" /></p>","<p>It is saying that you should &#34;merge&#34; constant multiplicative terms into a single constant. For example, given $$2e^{t+C_1} = 2e^{C_1}e^t$$, you would define a new constant variable equal to $$2e^{C_1}$$ so that the equation is overall written as $$Ce^t$$.</p>
<p></p>
<p>Also it is not saying that $$C$$ is necessarily positive -- it means that negative signs are merged into the constant value, so $$C$$ can actually be any real number.</p>
<p>It is saying that you should &#34;merge&#34; constant multiplicative terms into a single constant. For example, given $$2e^{t+C_1} = 2e^{C_1}e^t$$, you would define a new constant variable equal to $$2e^C$$ so that the equation is overall written as $$Ce^t$$.</p>
<p></p>
<p>Also it is not saying that $$C$$ is necessarily positive -- it means that negative signs are merged into the constant value, so $$C$$ can actually be any real number.</p>"
"Webwork 4 Problem 8: <p>Is this a mistake with the random numbers it gave me or I just take $$e^{0t} = 1$$??</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm0kpte55ju7fs%2Fbb24594a3227d92e7248e8973b3667ec1420d2cfe095aafadcafb340aca263bd%2Fimage.png"" alt=""image.png"" /></p>",I got 4. it shouldn&#39;t change your solution at all really.
"Difference Between Integration Methods: <p>Hi, it was mentioned that there should be no difference between using the separable or integrating factor methods. When I try this, I get fairly similar answers, but the constant is a different value. Is this a flaw with my method or is this okay since we just group it all as one constant anyways?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukm34ttf2hc%2F6cc2bb0503cb329b2fecdf5a8156df7b336e9b4932df78a9f279e8d63bd1535b%2Fimage.png"" alt=""image.pngNaN"" width=""680"" height=""334"" /></p>","Indeed the constant will be different.  In this case, the separate method doesn&#39;t capture the equilibrium solution but the integrating factor method does. <br /><br /><br />You seem to be missing an absolute value in the separable method which limited your constant even more so than the method imposes. "
"Simplification of ODE for y: I am stuck on a step when simplifying my ODE for q3 of webwork. I did it so that ln(y-y^2) = x&#43; C, so ln(y) = -ln(1-y) &#43; x &#43; C, and y = e^(x&#43;C)(e^-ln(1-y)). How do i get rid of the 1-y? Thanks","<p>Recall your log rules:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul1bsu483t3%2Fd54a2e9713a396ffd76c5a3236d3848c1bd3833fee3fccdb2403942886187db6%2Fimage.png"" alt=""image.png"" /></p>"
"WebWork 4 Problem 9: <p>Hi, can I please get a hint as to how to solve the below IVP? I tried a few methods but they end up leading to steps which require complicated solutions; is there a trick to this?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2Fc34f44b8dc1645df7e88be10ac6c2c13744938493df043d528f28433aacb08b1%2Fimage.png"" alt=""image.png"" /></p>","This is a linear ODE, so the integrating factor should be your best bet here. "
"Math Learning Centre: Hi, does anyone have an idea how to enroll in the math learning centre for a course.",MLC offers regular in-person and online office hours. All teh MAT187 students should see the MLS Quercus course in their dashboard. The MLS schedule is posted on their Quercus course. 
"Webwork 4 #7: <p>How do I find the answer to these two if I am already plugging in P values for the rate?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2F7f5c8da269131b646ff2bbc8ad69519bc80eea7685f43b7eba4d0c389ab6d0cf%2Fimage.jpeg"" alt=""image.jpegNaN"" /></p>","This question asks you to find $$t$$ where the function representing the number of people who know the information increases fastest. Remember that the derivative of a function gives you the rate at which it increases or decreases, so you can use it to find the answer."
"2017 Term Test 2 - Question 9 (a): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul3vy9hu433%2F817db067bae5b378b7987c1cebe030dc933d6efe2ada9985e8685509b8af5f7e%2FScreen_Shot_2024-02-02_at_11.34.14_AM.png"" alt=""Screen_Shot_2024-02-02_at_11.34.14_AM.png"" /></p>
<p>In this question, I am getting the answer as t = (-19)/(20k) after having solved it multiple times. This would only be valid if k is a negative constant of proportionality. Hence, is that the case here, or is the answer different?</p>","<p>This question is a bit odd because it uses the word &#34;speed&#34; (scalar speed) instead of &#34;velocity&#34; (vector speed); assuming it&#39;s not a mistake we have that $$\left|\frac{dy}{dt}\right|=ky^2$$ rather than $$\frac{dy}{dt}=ky^2$$. If it&#39;s actually a mistake and they meant vector speed, the value of $$k$$ could be negative (meaning the speed vector is in the $$-\hat{j}$$ direction), but for my answer I&#39;ll assume the use of &#34;speed&#34; is intentional.</p>
<p></p>
<p>From $$\left|\frac{dy}{dt}\right|=ky^2$$ we deduce that $$k\ge 0$$ because $$y^2\ge 0$$ and the expression on the right must be positive. From here there are two possibilities: (1) $$\frac{dy}{dt}=-ky^2$$ or (2) $$\frac{dy}{dt}=ky^2$$. Integrating the two we have (1) $$y=\frac{1}{kt+C_1}$$ and (2) $$y=-\frac{1}{kt+C_2}$$.</p>
<p></p>
<p>We know that $$y(0)=20$$, so we calculate $$C_1=\frac{1}{20}$$ and $$C_2=-\frac{1}{20}$$. So we have (1) $$y=-\frac{20}{20kt+1}$$ and (2) $$y=-\frac{20}{20kt-1}=\frac{20}{1-20kt}$$.</p>
<p></p>
<p>Solving for $$t$$ when $$y=1$$:</p>
<p>(1) $$1=\frac{20}{20kt+1} \implies 20kt=19 \implies t=\frac{19}{20k}$$.</p>
<p>(2) $$1=\frac{20}{1-20kt} \implies -19=20kt \implies t=-\frac{19}{20k}$$.</p>
<p></p>
<p>Since $$t\ge 0$$ by convention we know that the second equation is impossible, so we have $$t=\frac{19}{20k}$$. (Intuitively we know the velocity should be negative since the plane is descending, so $$-ky^2$$ makes more sense.)</p>"
"Reflection Week 4: Hi, I was wondering when the week 4 reflection for LEC0102 would be opened? I can see the link for it on the lecture list but the link itself is locked and leads to nothing when I click on it. I also don&#39;t see it in the to do list from Quercus.",Lec reflections are up. 
"Webwork problem5: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm44343jfuy70y%2Fbc490719ae9ed51bd7d6066c6d9cece315af302b2fe02481438f6a3aa7cacf50%2F__2024-02-02___10.42.32.png"" alt=""__2024-02-02___10.42.32.png"" />for the integrating factor, it should be e^integral of 7/x, i don&#39;t know why my answer here always shows wrong . Thanks!",The integrating factor is a single function. Here you are entering a family of functions. You can choose a specific value for C to pick a function in this family. 
Office Hours: What are the office hours of TA&#39;s and Profs is there a list.,The schedule can be found on the class Quercus homepage (at the bottom of the page).
Lecture Recordings: Are there lecture recordings also available for any lecture section?,No. This course is not recorded but the lecture slides are posted for all sections.
Practice Problems: I was just wondering what the recommended route for studying class material would be? What practice problems should we go over other than webwork and the assignment?,"<p>The recommended order for studying is:<br /><br />PCE-Lectures-Textbook practice problems if needed-WW-Tutorials-HW-WW additional practice if needed-Past exams. <br /><br />Anywhere in this path, if you need to review the concepts consult the textbook for reference. </p>
<p><br />Textbook practice problems are for basic understanding. You don&#39;t need to do all of them, do enough until you are confident. </p>
<p>The recommended order of study is:<br />PCE-Lectures-Textbook practice problems if needed-WW-Tutorials-HW-WW additional practice if needed-Past exams. <br /><br />Anywhere in this path, if you need to review the concepts consult the textbook for reference. </p>
<p><br />Textbook practice problems are for basic understanding. You don&#39;t need to do all of them, do enough until you are confident. </p>"
"Written Homework 2 Gradescope Template: There is another post about this, and it was said that it would be posted yesterday evening. However, it is still not posted on Quercus. When will it be posted? Thank you very much. ",Template is up now.
"C1 complex number textbook questions: <p></p>
<p>Are there assigned textbook questions for module C1 complex numbers?</p>",There is no textbook section corresponding to complex numbers. 
"Maximum Interval of an ODE solution: <p></p>
<p>Can someone explain how is the maximum interval t &lt; 1 for question 3? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm97mjylktw4xx%2F1a7cf013dd45601053bcd5e2715b7941db71ea68265259c877cdcdb29b0123ae%2Fimage.png"" alt=""image.pngNaN"" /></p>","As the comment says, the domain must include $$t=0$$ (the initial value problem says that $$y(0)$$ is defined as 3) so all the choices excluding zero are wrong."
Complex Numbers: Hello! Are there any practice problems we could do following the complex numbers PCE?,You will get a WW set and WW practice problems for complex numbers. 
PCE for Monday ?: The first PCE I see for week 5 is C1 (due wednesday). Will there be a PCE due Monday?<div><br /></div><div>Thank you</div>,"<p>As clearly stated on the Modules page in Quercus, &#34;There is no PCE for Monday Feb 5th. We will continue working on modelling examples.&#34;</p>
<p></p>
<p>The same is given just slightly below it for Friday, &#34;There is no PCE for Friday Feb 9th. We will continue working with complex numbers.&#34;</p>
<p></p>
<p>There is one PCE for Week 5, due February 7th. This is the PCE for Topic C1: Complex Numbers</p>
<p>As clearly stated on the Modules page in Quercus, &#34;There is no PCE for Monday Feb 5th. We will continue working on modelling examples.&#34;</p>
<p></p>
<p>The same is given just slightly below it for Friday, &#34;There is no PCE for Friday Feb 9th. We will continue working with complex numbers.&#34;</p>"
Written Homework: Will the written homework 1 solutions be posted on Quercus?,"Yes, Once your grades are out you will be able to see the solutions. "
"PCE Complex numbers: Hello! Where did the 2x2 matrix come from?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fllz72s3k38i570%2F440ada51c173efec081948c5b81ac70d9c084fe0518fc8a276aca944f35b89df%2FScreen_Shot_2024-02-03_at_5.33.30_PM.png"" alt=""Screen_Shot_2024-02-03_at_5.33.30_PM.pngNaN"" />","Consider two complex numbers (a&#43;bi) and (c&#43;di). You can represent both as a 2x1 vector where the second dimension represents the coefficient of i. Multiplying these numbers out, you get ac&#43;(ad&#43;bc)i-bd. Now instead you represent (a&#43;bi) as the matrix. Try multiplying the vector  (c, d) with the given matrix. You get (ac-bd, ad&#43;bc) which is the same as what you get by multiplying them out, just in vector form. "
"webwork question 8: <p>Hi, I&#39;m fairly certain that my answer is correct, but webwork is saying &#34;variable y not defined in this context&#34;...does anyone knows what this means?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukrsb1z32yl%2Fd7333a62d0db699484bb56c1746eaad1875ca4a3f4df8ac5decf30b8ae8060ab%2Fimage.png"" alt=""image.pngNaN"" /></p>",Input your answer without the &#34;$$y(t) =$$&#34; part. See if that works. 
"Webwork4 Q7 b: plugging in values: <p>Hi, for Q7b (part 2?) it asks for when the information is spreading the fastest. However, when I plug in the value for when P&#39; is a maximum (2nd derivative, checked interval endpoints) I couldn&#39;t get the right answer despite several attempts (misery). </p>
<p></p>
<p>I believe I&#39;m plugging the values into the equation incorrectly, so could someone give me a hint/tell me what I&#39;m doing wrong?</p>
<p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul1bsu483t3%2Fae73dc5db27da9217e9b76135556cdad7c4b6c5234d6e65027cbd3fbe3ac1350%2Fimage.png"" alt=""image.png"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul1bsu483t3%2F0df6e32a0ec6d4a39339f1d608dce2d936c1f1abbbef87dc20bf9cf77cd3cb9c%2Fimage.png"" alt=""image.png"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul1bsu483t3%2F41f9305f3aed3cbd3eac7b588b923ef0961add8b93a360b2b9ddd326aaad985e%2Fimage.png"" alt=""image.png"" width=""382"" height=""341"" /></p>","<p>Resolved.</p>
<p></p>"
"C1 Issue?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukwuxn063eb%2F3c5e7df34cec716948009b25c1db89faafbaa856175d9cb2c0051f2540b969f5%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukwuxn063eb%2F5c4cbd6eb6d98605a4f167f014f59724715cb3b7b657d2a60b3e5fd204c22bdf%2Fimage.png"" alt=""image.png"" /></p>
<p>How is the numerator (a&#43;bi)(c&#43;di)? wouldnt it be (a&#43;bi)(c-di?)</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukwuxn063eb%2Fa3aeb35adf62578ca2e574a373ab6ad2497921c18a66156ffd84b960b8d6d63e%2Fimage.png"" alt=""image.png"" /></p>
<p>How did this numerator also happen?</p>",I think they made a mistake it should be (a&#43;bi)(c-di)
"webwork question6: What does K=2 here mean? is it means the growing rate r=e^2?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm44343jfuy70y%2Fb5ac323899cf865143a2a6ccaf01b4fea105067d48f68710cec3947d8928b5e4%2F__2024-02-03___9.52.45.png"" alt=""__2024-02-03___9.52.45.pngNaN"" />",no it means the relative growth rate is 2 not e^2.
"W4 P7: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5b582wwb%2F86213b7577bafb6b602bc6029d82e871ddcdbd19f6eff3b9ab99b39d02b1eb0a%2Fimage.png"" alt=""image.png"" width=""573"" height=""152"" /></p>
<p>for this problem i attempted to differentiate the two equations I got for P(t) in each case to find maximums, however, I was not able to find a defined time. My last line was &#34;0 = e^(kMt)&#34; when differentiating the 75% case.</p>
<p></p>
<p>here are the equations I find in the previous section, perhaps the equations themselves are flawed...</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5b582wwb%2F70c23a83047e3f25a69727f8d9aa11e2829b805f6f572dc3245f7e47908b5065%2Fimage.png"" alt=""image.png"" width=""599"" height=""410"" /></p>",There is no need to differentiate P(t) when you already know what the expression for dP/dt is from an earlier part of the question.
"webwork 4 problem 5: <p>Regarding part a), can someone please tell me what I am doing wrong? I&#39;ve been staring at it for a long time can&#39;t seem to figure it out</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F623b521da7027f22d77240c69dc69f572fa4ba6462cbd2282cd75f01b6f84fcc%2Fimage.png"" alt=""image.png"" width=""303"" height=""320"" /><img src=""https://media.discordapp.net/attachments/962348344624181301/1203591466220257300/image.png?ex=65d1a6e7&amp;is=65bf31e7&amp;hm=324d6ece85d3c984424c7f0f38fee111cad4563101fd3e3a832a210ed21aee66&amp;=&amp;format=webp&amp;quality=lossless&amp;width=718&amp;height=380"" alt=""Image"" width=""285"" height=""151"" /></p>","<p>*Solved in follow-up discussions.</p>
<p>(Marking as answered.)</p>"
Types of ODEs: Are we only supposed to know about separable and linear first order ODEs or are there other types that we should keep in mind?,"<p>I believe we will also cover second order ODEs sometime soon (which is why we&#39;re covering complex numbers first)</p>
<p></p>
<p>There&#39;s also PDEs but that&#39;s a worry for Calc 3 next year :)</p>
Yes, just to clarify: we will NOT cover PDEs in this course. Also look out for homogeneous and non homogenous equations! We will develop the theory to use solutions to homogeneous equations for solving non homogeneous equations later in the course."
"webwork 4 problem 7 a) and b): <p>For part a): why is the answer P=0? When i took the derivative of dP/dt=k(M-P) and set it to 0 to find the max/mins of dP/dt, I got -k=0. But I don&#39;t know how to proceed with that <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2Fd77b4bbf48dfe444c0aa683bd858dd04b3bc56b4c83d93356baec1bfc69a370f%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>For part b), I&#39;m honestly completely lost and don&#39;t know what to do:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F8205e26a13b4c6a88cf790c45402e403ec505749c11cc30bb7553b16bdea0239%2Fimage.png"" alt=""image.png"" width=""440"" height=""291"" /></p>
<p>Here&#39;s my attempt (I tried solving the ODE by separating it and using PFD, but I don&#39;t think It got me anywhere.</p>
<p><img src=""https://media.discordapp.net/attachments/962348344624181301/1203822043926106162/IMG_4417.png?ex=65d27da5&amp;is=65c008a5&amp;hm=48c1b8406df979b88e31baa9b5d2242e63af4589fd608a0d946984bbd9b95cab&amp;=&amp;format=webp&amp;quality=lossless&amp;width=531&amp;height=368"" alt=""Image"" /></p>","<p>For a) there&#39;s probably an error in your solution; treating $$\frac{dP}{dt}=kP(M-P)$$ as a function of $$P(t)$$ (call it $$f$$) gives $$\frac{df}{dP}=k\left[M-P+PM\right]$$, a linear equation.</p>
<p></p>
<p>For b) you made a mistake in the 4th line, the equation should be $$\int\frac{1}{PM}+\frac{1}{M^2-PM}\, dP=kt+C$$. Remembering that $$M$$ is constant we can also write $$\frac{1}{M} \int\frac{1}{P}+\frac{1}{M-P}\, dP = kt+C$$, and then you can find an expression for $$P(t)$$.</p>"
Does the lowest webwork get dropped?: Does the lowest webwork get dropped?,"Yes, as clearly stated in the syllabus for this semester, the lowest WeBWork grade will be dropped."
"Tutorial 4 Question 5: <md>Please advise whether there is a mistake in the answer to Question 5 for Tutorial 4 posted on Quercus. The answer is stated as $$\frac{120500}{(50+t)^2}$$, but I am getting $$\frac{125000}{(50+t)^2}$$.</md>","Same, I guess the answer might be 125000/(50&#43;t)^2.
<md>Yes, the answer was changed to reflect this.</md>"
"HW2 - Problem 2: <p>I have a quick question. For problem 2 in written homework 2, when it says &#34;find H(t) which keeps the temperature inside the cabin fixed at 20 degrees over the 6 hours&#34;, are we looking for a <strong>function H(t)</strong> or a <strong>constant</strong> <strong>H(t)</strong> that satisfies the differential equation? Attached is the screenshot of the question for easier context. Thanks.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm1bsdah3wj75x%2F15c741d22eb3e441934df6114eb1241b8993c5373dab22a804ca85ebdc31073d%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>It&#39;s hard to answer your question without giving away the whole answer to the problem. But think about this way: there is enough context given in the question to derive T&#39;(t), A(t), and T(t) each as either a constant or function, within the entire 6-hour interval. Thus, you can substitute these expressions into the given ODE directly and thus solve for H(t).</p>
<p></p>
<p>Hope this helps! </p>"
"HW2. Q1: <p>Hi, I&#39;m quite confused about question 1a. I understand how to solve the other parts, but I&#39;m not quite sure how to &#34;use chain rule to change the dependency&#34; of the ODE. Is this something we&#39;re supposed to know from high school? I&#39;ve tried several times but I can&#39;t seem to &#39;cancel&#39; the units to change the variables. I&#39;d appreciate any help.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul1bsu483t3%2Fe7489862325d3eb13413b25ef79220d460f04220463abf71b83ce3417587df47%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p></p>",Never mind I solved my issue.
"Possibility of additional HW2 office hours?: <p>Hello,</p>
<p></p>
<p>In the office hours schedule, there are special HW2 office hours scheduled for Thursday from 7 PM to 9 PM. However, MIE and ECE students will be writing their ECE110 Term Test 1 during most of this time, and will thus be unable to attend these office hours. Can additional times be scheduled so that we can ask our questions regardging the written homework?</p>
<p></p>
<p>Thank you!</p>",Thanks for bringing this to our attention. We moved the online session to Wednesday 7-9 p.m. 
Lecture Reflection: Are reflections that are submitted late still marked☹️ I only saw the latest one for Week 4 this morning and submitted it after it was due,The due date is extended so that you can all put in your responses. 
"HW2 - Problem 2 - Is T(t) constant: <p>Written homework 2 problem 2 states:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul6ini0p4au%2F95ac129e6f13c8139a0ab60f51c650d32171c9b769df926b3aef624b9e33743c%2Fimage.png"" alt=""image.png"" width=""668"" height=""307"" /></p>
<p>Does this mean we can assume that the internal temperature remains constant at T(t)=20? This would make the question quite simple.<br />Another interpretation of this question would be to solve for the function T(t) based on the first ODE given and then find an appropriate H(t) to make T&#39;(t)=0 in the second ODE.<br />Which is the correct interpretation?</p>",You want to find a function $H$ so that the internal temperature remains constant. Without $H$ the temperature will follow teh Newton law of cooking. 
"Bit confused on why this is marked as not seperable: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgc33a41zw%2F6e35a1a0fddf824f3f61706694e3f4d94e272946d7288cc8624b4e809b300eb9%2FScreenshot_2024-02-05_at_6.44.19_PM.png"" alt=""Screenshot_2024-02-05_at_6.44.19_PM.png"" /></p>
<p></p>
<p>$$\frac{\mathrm{dy} }{\mathrm{d} t} = ysin(t) \rightarrow \frac{dy}{y} = sin(t)dt$$</p>
<p></p>
<p>Am I misunderstanding?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgc33a41zw%2Feb2a91a9619135165e0844979cffd6e66daaa5ac54392c2e6b3f1c4e36e1110b%2FScreenshot_2024-02-05_at_6.46.45_PM.png"" alt=""Screenshot_2024-02-05_at_6.46.45_PM.png"" /></p>","The ODE above is separable, that is indeed a typo."
"Broken Question: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljsq3abgrxu62b%2Fd7c73b3a6c6e5e5232a7829186533b1d46f9f9da6884f1193c389c9fe7bfe991%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>I am 90% confident I got this correct, because I assisted my friend and the only difference is that his initial condition is y(2)=4, so instead of 3ln(2) it&#39;s 4ln(2). Our previews show the exact same thing so can someone please find my mistake or tell me how to make it accept my answer. If it helps my I.F. was ln(t) and after integration I got y=(e^t&#43;C)/(ln(t))</p>
<p></p>
<p>Thank you to Chris Mak who suggested using the email course instructors, however there is no e-mail recipients listed for this course :(</p>
<p></p>
<p>A second thank you to Camelia, however it had also rejected an equivalent numerical answer previously as I had replaced &#34;&#43;3ln(2)-e^2&#34; with &#34;-5.30961456&#34; Unfortunately just a glitch it appears.</p>","Taking the derivative and substituting $$t=2$$ gives no errors -- the derivative matches and the evaluated value is correct. I recommend you use the « email teaching staff » button on the WebWork client.
WW seem to want a numerical value here. Your answer appears to be correct. "
"Webwork Problem 6: <p>I&#39;m not sure where I am going wrong here, I would really appreciate any help.</p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljzycqj13qc5p8%2Fbe96c29a02316f89495abcb681cea775f63f52365ea1ca207fbb4aff6217ee14%2FIMG_0493.jpg"" target=""_blank"" rel=""noopener noreferrer"">IMG_0493.jpg</a></p>",Try using the equation in @338 to see if you get the same result
"Calculator Allowed in the Midterm: <p>Hi,</p>
<p>Which calculators are allowed in the midterm?</p>
<p>fx-99? (with integral)</p>
<p>fx-82?(without)</p>
<p>graphic calculators?</p>
<p></p>
<p>just wanted to know in advance</p>
<p></p>","<p>Official information about the midterm, including permitted calculators, will be posted soon (1 week before the midterm). Stay tuned</p>
<p></p>
<p>No calculator is allowed or needed for the midterm. </p>
<p></p>
<md>Official information about the midterm, including permitted calculators, will be posted soon (1 week before the midterm). Stay tuned</md>"
"Tutorial 4 Question 1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul3hccbr41t%2Fbb47d847f00df53e3c73a5cbb18e6c62d4f686e1065c54fb801187206d7cacb3%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>How is this ODE separable?</p>","Its not I asked this question in @382, answer key is incorrect
<md>The answer key was missing a row. It is added now.</md>"
"Homework 2 Question 2 Uses T&#39;(t) In Two ODEs: <p>Hello, Question 2 uses T&#39;(t) and T(t) in two separate ODEs. However, their relation is a little unclear. Mathematically, it is impossible for T&#39;(t) and T(t) to be the same between both ODEs unless H(t) = 0, which obviously isn&#39;t the case. Thus, there follows two interpretations of the question:</p>
<p></p>
<p>1. T(t) is the same in both ODES, but T&#39;(t) is different. </p>
<p></p>
<p>2. T(t) and T&#39;(t) in ODE 1 are different to the T(t) and T&#39;(t) in ODE 2.</p>
<p></p>
<p>I was wondering if I could get confirmation on which interpretation is correct, as each interpretation could lead to a different solution.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukotj9jp2qd%2Feb44524171542566853d4afe67f111a18e2725d340a44a33923695d73004a1e0%2Fimage.png"" alt=""image.png"" /></p>",The purpose in adding a heater was to change the behaviour of T and T’ so that a constant temperature is maintained. 
