Question,Answer
"Week 3 Practice Problem 3c: <div>I’m just not sure how we’re supposed to know that 2/n is less than 1 </div><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Fllazq0fual03ej%2Flkqw87safwb3ll%2Flqfxkosdygjy%2Fpublic_2023_09_25.jpeg"" /><p></p>","Well technically $$\frac{2}{n}$$ can be equal to 1 when n = 2. But in this case, n is approaching to infinity. You see, as n is increasing, $$\frac{2}{n}$$ will definitely be less than 1 since 2 &lt; n. "
"EP 5b: <p>I&#39;m a little confused about how the last two steps prove that it is increasing. I understand everything up until then. </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F8342b7bd564c619db22f59e13b4dfe94260247a9a5c4bc8eaf02d4c016672ff8%2FScreenshot_2023-09-25_at_5.32.53_PM.png"" alt=""Screenshot_2023-09-25_at_5.32.53_PM.pngNaN"" width=""638"" height=""217"" /></p>","By mathematical induction, if the base case holds and the inductive step also is proven to be true, then the original statement is true. <br /><br />In this case, we suppose $$0 < a_k < a_{k+1}$$ holds. In order for the inductive step to be true, we need to prove $$ 0 < a_{k+1} < a_{k+2}$$ holds as well. This is the standard format for proving the inductive hypothesis."
"GLB question: <p>Wouldn&#39;t the GLB of this be 1? Why would f be true?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F67b0e920e53b23e56e7c3ff0b3dd6e981eba4e28fcf1b03866af5da74a25edbc%2FScreenshot_2023-09-25_at_6.04.27_PM.png"" alt=""Screenshot_2023-09-25_at_6.04.27_PM.pngNaN"" width=""605"" height=""206"" /></p>","Try write the first few terms out, what did you find out? o.o"
"Practice problem 3 Q5(a): The solution proves that the sequence is bounded below by zero first and then proves that it is bounded above by 3. Can I prove both at the same time?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwch6zm7u3q%2F0cb47191fadda0ccb9f0f13df51573373fb6bed04a6560982342a31dd2afa70e%2FIMG_3803.jpeg"" width=""1478"" height=""746"" alt="""" />",You can. My question is why do we have to show that it is bounded below by 0. Still can&#39;t figure it out :).
"Practice Q5 b): Proving Bounded Below by 0: <p>In practice Q5 b), why is it that we prove $${a_n}$$ is bounded below by 0 as our first step when the question is only asking for a bound above by 3?</p>
<p></p>
<p>Thanks!</p>",To take a square root you need to know that $$2 + a_k > 0$$ which you can&#39;t guarantee unless you first know that $$a_k > -2$$ (or alternatively that $$a_k > 0$$)
"Practice Q4 b): 9/6 ≤ 2: <p>I&#39;m wondering why, in practice Q 4b, we state that $$9/6 ≤ 2$$ to get a result of $$a_{k+1}≤ 2$$ by POMI. Is $$9/6$$ not strictly less than 2, which would leave us with $$a_{k+1}<2$$ ?</p>
<p></p>
<p>Thanks!</p>",In this case we proved that the least upper bound is 9/6. Which means it is also less than 2. 
"Week 3 Practice problem qs.6: <p>How do we prove these statements? </p>
<p>I&#39;m not sure how to approach these.</p>
<p>Like why is it true for (a) and false for (b) ? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwabu0902154%2F631d814b94152624e4684796c2b6aadfbb4b4d7ef61e707c761e61f449c49284%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>",Can you specify which one you can&#39;t understand?
EP 7B: How is $$n^{2} - 4n$$ not monotonic?,"nevermind I think I figured it out, my apologies! "
"Mod Quiz 3 question: For this question here how would you go about picking the an and bn for the squeeze theorem? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2Fc77c5e9d92bab691437c60a0b0ad674e7c939d0db539fe19858a33ca36b07fb4%2FScreenshot_2023-09-26_at_10.46.26_AM.png"" alt=""Screenshot_2023-09-26_at_10.46.26_AM.pngNaN"" width=""482"" height=""192"" />","<p>You are told (and it is sort of evident) that $$b_n > 0$$ so what is left is to find a $$c_n$$ that goes to $$0$$ that is larger than $$b_n$$.</p>
<p></p>
<p>For example $$c_n = \frac{2}{n}$$ would be ok. Anything bigger than (or equal to) $$\frac{1}{n}$$ is fine.</p>"
"glb and lub question: <p>for an increasing sequence would the lub also be the limit?</p>
<p></p>
<p>And follow-up- would the limit for a decreasing sequence be glb?</p>",You are correct.
"week 3 practice question 7c: <p>I believe I have understood the reason why the statement &#39;sin(π/4n) is true for monotonicity&#39; is that it decreases after n becomes greater than or equal to 1. I reached this conclusion from the desmons. However, I am now confused about how to identify whether similar questions in a quiz will exhibit oscillations or not. It&#39;s worth noting that the function sin(π/4n) oscillates at some points before n equals 1.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwe7qdk3e5qr%2F648e48d2e097852f6e4090e5f8b5375b8e83b7a132b5bc0006711c827d65820c%2FWX20230926-120252_2x.png"" width=""1860"" height=""802"" alt="""" /></p>","It is true, but let&#39;s recall that n and N are both natural numbers. The smallest N and n is 1. The function would not be decreasing if n is a real number.
May someone help me answer this question?
It is true, but let&#39;s recall that n and N are both natural numbers. The smallest N and n is 1. The function would not be decreasing if n is a real number.
Well usually for this kind of question, you just calculate the first few terms of the sequence and you will have a brief idea what the sequence is gonna be like.<br /><br />Note that we do expect students to know the behaviour of cos, sin, parabola and etc. as it&#39;s high school knowledge."
"Week 3 Practice Problem 6f: can anyone explain why 6f is true? Does that mean that it is a cutoff? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb00ovad5em%2F639d42fc1e1fbf7dbc175e863b896cc8b98369061858caeb81515e4150c4b673%2Fimage.png"" alt=""image.pngNaN"" />","<p>There will eventually be a tail, that has a glb of 14/5. Since the limit of $$a_n$$ goes to 3. </p>
<p>You could also say that there will eventually be a tail with glb of 5/2.</p>"
"Week 3 ,Practice Problems, 3c: <p>is my solution valid.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwav58c2x4j6%2F8c4c7ce5446095797f1f84e5fe35dddb0a1532dae8a6278b44b8d46c3301f9b6%2FIMG_20C71168D6E4-1.jpeg"" alt=""IMG_20C71168D6E4-1.jpegNaN"" /></p>
<p></p>
<p>I have seen the actual solutions however, I dont really like it.</p>","To be fair, you didn&#39;t even need to divide by $$\frac{n^n}{n^n}$$. But that seems right.
Yeah it&#39;s valid solution!"
"Practice Quiz 3 Question 2: Would this be b or c? Can {an} have all terms equal to something weird such as infinity?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa9q3bxirv%2Fb28591b134b56561d11a603b3dee54ad524147c051540b461cdf8daf697ac34e%2Fimage.png"" alt=""image.png"" />","Found it out, answer is c, because an can be sinusoidal."
Practice Quiz 3 solutions: I was just wondering when will the solutions to practice quiz 3 be posted...,Today
"Week 3 Practice Problem 4a and 5: <p>For Q4, I am confused on how the solution knows that the sequence is bounded above by 2. It does not explain how they determined that number, because based on the notes, I got 1.</p>
<p></p>
<p>Same question for 5, how do we know that it is bounded above by 3?</p>",The solution shows that it is bounded above by 9/6. You probably made a mistake somewhere
Quiz 3 Q2 Long answer: How do you prove if a sequence is monotonic and bounded when you don&#39;t have any bounds given. Can you help me solve Q2 long answer on quiz3?,"I explained it during the virtual tutorial close to the end. The recording should be posted soon on teams.<br /><br />One thing you need to do in the first place is write out the first few terms of the sequence to see how is it monotonic, then you prove it by induction."
"Practice Quiz 3 question 2: <p>Was the choice of 2 arbitrary? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F340e55334e299e23bd8548158bc0e131c8a4bebd489e0cbb38962c2eaff76171%2FScreenshot_2023-09-26_at_6.12.35_PM.png"" alt=""Screenshot_2023-09-26_at_6.12.35_PM.pngNaN"" width=""316"" height=""172"" /></p>","You write out the first few terms of $$a_n$$ aside, and you will have a brief idea of what the GLB will be.<br /><br /><em>*I know it&#39;s kind of intuitive without trying to find the limit (since we need you to prove it is monotonic and show that it converges), but I don&#39;t think there is a better way, can other instructors prove me wrong 😭 *</em>"
"Practice quiz 3 LA2 solution error: I don&#39;t think LA2 b) can be claimed that $$a_n$$ converges using MCT, since $$a_n$$ is decreasing sequence, and MCT can only be applied on non-decreasing sequence. I noticed it during the virtual tutorial. Can anyone confirm it?","There is a general version of MCT that states that a monotonic and bounded sequence converges.  You can also take the negative of your sequence to turn a decreasing sequence into an increasing one, and then take the negative of the limit."
"week 3 practice problems 7: how is 7a true when the domain of n is not specified? for example, from n=-2: {10/9, -2/3, 2, 2, 10,...}, which is not monotonic? same for sin (pi/4n) and 7) d <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2F9cabf87d99fb6f38a01ea6ff9cd2d7147993571d36b426ce042f2eaaa03de66b%2Fimage.png"" alt=""image.png"" />","<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkcat0wu2cik59z%2F1f7b3b3e26e046510ebdb70e9a7f3fea418ee904dbeb800e7fb7a7cfad9d4ea4%2Fimage.png"" alt=""image.png"" /></p>
<p>Read it again, but slowly :)</p>"
"Confusion on squeeze theorem: <p></p>
<p></p>
<p>II would like to know if the first condition bn&lt;=an&lt;=cn that squeeze theorem performs is for a function, so the case 0&lt;an&lt;1/n where one side is a natural number like in this question is still included in the definition of squeeze theorem? Even though I know this is correct.</p>
<p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwe7qdk3e5qr%2F37643b6924b7efb90cd4fd831d8cf7936307e86054b78d62d88a38cbb112500d%2FWX20230926-181504_2x.png"" width=""1552"" height=""630"" alt="""" /></p>",yes cause you can let a sequence or a function to be constant :)
"Practice Quiz 3 Solutions: For proving it&#39;s bounded and monotonic, I notice how you can also pick 1 for proving that it&#39;s bounded below. So then when you find the limit, both 1 and 2 work. Would I pick 2 then because its the more &#34;restricted one&#34;?","If you pick 1 just for proving it is bounded below then it&#39;s fine.<br /><br />Limit can only be 2 cause if you choose 1, you will realize it won&#39;t meet the formal definition of limit converging to L. Which none of the epsilon &lt; 1 will work."
"Practice Problems 3e): <p>Hello,</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwca7ky8m6lh%2Fbd3d172f67267d9d42b569b25cb292ebcd60ed641cd6f800f7ead5024279a6e5%2Fimage.png"" alt=""image.png"" /></p>
<p>In this question&#39;s answer all terms are divided by n(?) and it is determined that this function diverges to infinity. I don&#39;t understand why/how this approach was taken.</p>
<p></p>
<p>I immediately divided all terms by the highest power of n (n^2) and got that the limit DNE instead due to dividing by zero. I also took a look at the example from the course notes that was referenced and still didn&#39;t get it.</p>
<p></p>
<p>Could anyone please explain the thought process behind this question and how we know to use it?</p>
<p></p>
<p>Thank you</p>",For a limit to not exist is to say the sequence diverges to &#43;- infinity (depending on what you solve it to be).
"Week3 practice question 7c: <div>
<div>
<div>
<div>
<div>
<div>
<div>
<p>This post is just hoping that someone can answer my previous question. @247</p>
</div>
</div>
</div>
<div>
<div>
<div></div>
</div>
</div>
</div>
</div>
</div>
</div>
<p></p>",Looks like there was an answer posted.
"Allowed L&#39;Hopital&#39;s rule for solving limits: Hi, on the quiz if there is a question asking us to solve a limit and we are required to show work, can we use L&#39;Hopital&#39;s rule to solve? I know we haven&#39;t learned it yet so I am wondering if we are allowed to use L&#39;Hopital&#39;s rule on the quiz.","most likely not for the long answers who might be asking u to show your work in a different method but for mcqs where u dont need to show work using it would be fine.
If the question asks you to show your work, then you can&#39;t use L&#39;Hopital&#39;s rule because it&#39;s not taught in this course, yet."
is 1.5 on the textbook in quiz 3: As the caption says. Also induction does not seem to be in the course notes where do I study it from?,"no
Induction should be introduced in MATH 135. I also covered basic induction in virtual tutorial. Recording should be posted in teams now."
"Practice quiz LA: Hi, can someone please explain to me how do we know if the lower bound is 2 or 1 for the last question? Thanks.",@256
Boundness: Is the only way to determine if a sequence is bounded is to plug numbers in? or is there a more systematic precise way of determining the boundeness?,"Well if you know the sequence is monotonic, then you already know it&#39;s bounded either below or above. For the side which you are trying to see if it&#39;s bounded, The standard way is you calculate the first few terms of the sequence and you will have a brief idea if a sequence converges or not. If you know think bounded then you can try prove it using induction (recursive sequence) or other limit rules."
"Practice Quiz 3 q1: <div>Why b is incorrect if bn is within an and cn for every n?</div><div><br /></div><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Fllazq0fual03ej%2Flkqwcluq3qmxm%2Fuixvobfwktxk%2Fpublic_2023_09_26.png"" /><p></p>","Consider $$a_n = -1, b_n = cos(n\pi), c_n = 1$$. Limit of $$b_n$$ DNE.
Consider $$a_n = -1, b_n = sin(n\pi), c_n = 1$$. Limit of $$b_n$$ DNE."
"Extra Practice quiz 3: How is the upper bound 2? When you plug values it seems like its going towards infinity.<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2Fbc1a7a4f6083dfee7ffdca8167d99941837d6758d72d964fc4227b93e78d25e6%2FScreenshot_2023-09-26_at_7.58.51_PM.png"" alt=""Screenshot_2023-09-26_at_7.58.51_PM.pngNaN"" />",nvm sorry I figured it out. 
Concerning Quiz 3 tomorrow: do i need to know the proof for MCT?: Do i need to know the proof for MCT for questions like 4 and 5 in the Practice Problems in Week 3&#39;s outline?,"<p>In general, we won&#39;t test you explicitly on the proofs of theorem, however the proof itself may contain useful techniques.</p>
<p></p>
<p>You should be able to show a sequence is monotonic and bounded and then reference MCT to prove it converges.</p>"
Practice Problems Week 3 7b): Why is n^2 - 4n not monotonic?,"NVM, I&#39;ll answer my own question. It decreases until n = 2, and then starts increasing again, hence not monotonic! Gotta be careful with the quadratics!"
"Practice Quiz 3, no 1 alternate question: <p>If i were to rewrite this question saying lim bn =M and an&gt;=bn; would L&gt;M</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fllnqx80eduxbu%2F01f76dbfe99b940901cb69b454d55554b630ec1b143563c607d0ed2014d1bf12%2FScreenshot_2023-09-26_at_10.11.24_PM.png"" alt=""Screenshot_2023-09-26_at_10.11.24_PM.pngNaN"" /></p>",You&#39;d also need to include that $$a_n$$ converges to $$L$$. Then $$L\geq M$$. 
"Practice Quiz 3 SA b alternate solution?: <p>Is this a valid way to solve SA (b)</p>
<p></p>
<p>I  would first state that  cos n  and sin n are bound by 1 and minus 1 of course</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fllnqx80eduxbu%2Fbcc0cfdee514cdd92e710bb292db73121564da871617564e2f1208e96b5459c7%2FUntitled_Page.jpeg"" alt=""Untitled_Page.jpegNaN"" /></p>",Yeap that way is valid. I used the same way when talking about this question in virtual tutorial as well.
"Can I make solution like this: <img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Fllazq0fual03ej%2Flkqwehero027lg%2Fupnyiqpmbfll%2Fpublic_2023_09_26.jpeg"" /><p></p><div><br /></div><div>Also wondering if equal sign does matter or not </div>","<p>We would accept correct proofs with &#34;$$<$$&#34; or &#34;$$\leq$$&#34;</p>
<p></p>
<p>Proof looks good to me at first glance. Make sure to reference MCT when stating it converges and before you actually find the limit. </p>"
"Practice Quiz 3 MC 1: <p>If we were told that the $$lim_{n\to \infty }b_n$$ exists, would (b) be the correct answer?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwaij6bmq2cc%2Fd3165c9787a17be1737e381511dc931c8cdebc4d857459d3f4bd05a46de4ae69%2FScreenshot_2023-09-26_at_11.16.35_PM.png"" alt=""Screenshot_2023-09-26_at_11.16.35_PM.pngNaN"" width=""378"" height=""120"" /></p>",Sure.
"How did we assume 2 ≤ a_n&#43;1 ≤ a_n in practice quiz 3?: In question 2 a) of the long answer in practice quiz 3, how did we know to assume  2 ≤ a_n&#43;1 ≤ a_n? How did we just see 2 and try to prove it as the lower bound?","found limit of the sequence before proving 
found limit of the sequence before proving 
Technically, if the question wants you to prove that $$a_n$$ is <br />monotonic and converges, then you know this sequence has a limit. If you calculate the limit for this question you should get either L = 1 or L = 2. L = 1 won&#39;t work as a limit so the limit is L = 2.<br /><br />Note that, if you use 1 as the lower bound, you can also prove the sequence is lower bounded, by mathematical induction."
"Practice Quiz Week 3 LA2b: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7t3eal4gi3wi%2Fe35662582bd319ab608dddb80d3dddb46e4a67dd0a174274d922b3cf889e8e89%2Fimage.png"" alt=""image.png"" width=""468"" height=""158"" /></p>
<p>Hi, the solution say that by MCT sequence An converges, but on the course note it says that MCT is when An is non-decreasing and it has to be bounded above. For this question, it is bounded below and it is decreasing so I am a bit confuse. Thank you for your time.</p>","<p>Please reference the note at the bottom of the attached picture.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2Fcab7fa9ee80b03cf8df657a82d2d4a2dfa1f796562d473a936a14af863b1025d%2Fimage.png"" alt=""image.png"" /></p>
<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2Feee8353c3e559bcedd24d962b6987c5f0638adb9d993903fa496ddc95cadf33f%2Fimage.png"" alt=""image.png"" />
@257"
Bounded: Does bounded mean that the sequence is bounded below and above. OR could it mean that the sequence is bounded below or above?,"It means BOTH above and below.<div><br /></div><div>The possibilities are as follows:</div><div>Bounded Above.</div><div>Bounded Below.</div><div>Bounded. (Both)</div>
It means BOTH above and below "
"Week 3 Mobius Quiz: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdteqeyu1zj%2F61841979a0f463329b23260ef4c852b2d927566655f4cffcaf4060eb315d7a19%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>I guess the middle one with cos is correct... but shouldn&#39;t it be a loose inequality for Squeeze to hold?</p>","$$a<b$$ implies $$a\leq b$$. So, we can still apply the Squeeze Theorem to cosine one (assuming everything else checks out)"
"Should we assume n&gt;=1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwaz3i6s158h%2Fa8e739294fefd03150bf34d778b04fb269e6381fad7e71c429cb1099402b5c63%2Fimage.png"" alt=""image.png"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwaz3i6s158h%2F0f87c69fb5d77e3ce21c76e2541e4c513064c023fd6af56dc2fd8abbf45b562a%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>With c, it is only true for n &gt;=1. So, should we assume any given n, restriction, n&gt;=1? And natural numbers exclude 0?</p>","Yes, n is always a natural number since we&#39;re only considering sequences."
mct-only applies for non-decreasing and non-increasing sequences: Does that mean that mct applies for increasing and decreasing sequences as well?,"If a sequence is Increasing it is also non-decreasing. <div><br /></div><div>If a sequence is decreasing it is also non-increasing.</div><div><br /></div><div>If a sequence is non-increasing or non-decreasing, it is NOT decreasing or increasing respectively.</div><div><br /></div><div>Hope that helps!</div>"
is the sequence a(n)=1 monotonic: The title.,"Yes<div><br /></div><div>It’s both nonincreasing and non decreasing.</div>
Yes"
"Proving Squeeze Theorem: <img src=""https://scontent.xx.fbcdn.net/v/t1.15752-9/382207912_2237159556493846_6396498836827786817_n.png?stp=dst-png_p403x403&amp;_nc_cat=104&amp;ccb=1-7&amp;_nc_sid=aee45a&amp;_nc_ohc=toB_wYDig0cAX80GoCm&amp;_nc_ad=z-m&amp;_nc_cid=0&amp;_nc_ht=scontent.xx&amp;oh=03_AdSJtuX3yh_o8PJW0l39dHTrNDXHNFjPBgXLRJHRd_8FXA&amp;oe=653BE958"" /><br />Could we also find N1 and N2 and then declare that N is equal to the max of those two cutoffs?",I believe that is what has already been done in the attachment provided. It’s just not shown.
Not bounded: Let’s say a sequence An = n.<div><br /></div><div>We know it is bounded below by 1 but not bounded above.</div><div><br /></div><div>Would it be considered not-bounded?</div><div>Does not-bounded only mean NO BOUNDS above or below?</div>,"That sequence would be considered bounded below.<div><br /></div><div>Also @284</div>
That sequence would be considered bounded below."
"How would you find the limit of this sequence: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fllnqx80eduxbu%2F06e976c1f6c6b73c3b5ccfa833456d7bf9a83ee4720bb607cd55266fd1c41834%2FScreenshot_2023-09-27_at_5.07.17_PM.png"" width=""424"" height=""176"" alt="""" />","<p>I would assume that this is as n approaches positive infinity.</p>
<p></p>
<p>As n approaches positive infinity, the part inside the cos() approaches pi.</p>
<p></p>
<p>Therefore, a_n approaches cos(pi) as n approaches positive infinity.</p>"
"Why doesn&#39;t a constant function converge?: <p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwaz3i6s158h%2F8e201ee4b3744b4dcdd424d9a7b01b1e1b4a04ca7ddd3378ddf2cb5df3113745%2Fimage.png"" alt=""image.png"" /></p>
<p>C is true by the MCT, but looking at b, if it never increases or decreases, then the sequence is constant.</p>
<p></p>
<p>Since the sequence is constant, it would also converge.</p>
<p></p>
<p>Why doesn&#39;t it converge?</p>","Neither increasing nor decreasing doesn&#39;t mean it&#39;s monotonic, it also doesn&#39;t mean it&#39;s constant. Consider example $$a_n = sin(n)$$. "
Is 0 a natural number?: I&#39;m getting tripped up over our definition of natural numbers in Math 137. <strong>Is 0 considered a natural number?</strong> I&#39;ve been reviewing my notes because I&#39;m getting confused but I can&#39;t find any explicit statements about it. ,"No it is not
For MATH 137, 0 is not natural number. <br /><br />However, 0 <strong>MAY BE </strong>natural numbers based on different context. For example, if we are talking about natural numbers based on Peano&#39;s axiom, then 0 is natural number. I believe some international standards also consider 0 as natural number. <br /><br />I think it is strange that somehow mathematics field doesn&#39;t not universally agree if 0 is natural number or not. But for this course, 0 is not natural number."
"lowest quiz dropped: I know someone has asked this question, but I just want to confirm if we can drop the lowest quiz in this course",We cannot.
"Necessary to know proof for fundamental trig limit?: <p>Hello,</p>
<p></p>
<p>Is it necessary to know the proof for the fundamental trig limit for the quiz this Wednesday? </p>
<p></p>
<p>In addition, is the content from Friday on the quiz this Wednesday? I am asking since there were no questions about limits at infinity or the fundamental log limit on the practice problems sheet.</p>
<p></p>
<p>Thank you.</p>","Again, we assume you know the theorem and its proof. So it&#39;s recommended to know the proof.<br /><br />And yes, week 4 content will be on quiz 4. :)"
"QUIZ 3A (TF) Q2: The question was &#34;If a sequence converges, then it is bounded&#34; and the answer to that was &#34;True&#34;. I have a little misconception about that. I thought a sequence could converge if it it was increasing and bounded above.(and not necessarily bounded below, making it non bounded). Wouldn&#39;t that mean that a convergent sequence does not have to be bounded? ","<p>If a sequence converges, then we know there is an $$\epsilon > 0$$ such that aₙ$$\epsilon \left ( L-\epsilon, L+\epsilon \right )$$ (i.e. all of the rest of the function after some n is contained within this interval). This means you can just find the number that is the lowest for non-decreasing functions and call that the greatest upper bound (or highest for non-increasing functions, and say that&#39;s the lowest upper bound). I.e. there aren&#39;t an infinite number of points outside of this interval so surely <em>one</em> of them must be the lowest (or highest) (or in a case where aₙ is entirely contained within $$\left ( L-\epsilon, L+\epsilon \right )$$, just find the point in the interval or say $$L-\epsilon$$/$$L+\epsilon $$ is a lower bound/upper bound respectively).</p>
<p></p>
<p>So now we have identified both a greatest lower bound and lowest upper bound. Therefore, the function is bounded.</p>
<p>If a sequence converges, then we know for all $$\epsilon > 0$$ such that aₙ$$\epsilon \left ( L-\epsilon, L+\epsilon \right )$$ (i.e. all of the rest of the function after some n is contained within this interval). This means you can just find the number that is the lowest for non-decreasing functions and call that the greatest upper bound (or highest for non-increasing functions, and say that&#39;s the lowest upper bound). I.e. there aren&#39;t an infinite number of points outside of this interval so surely <em>one</em> of them must be the lowest (or highest) (or in a case where aₙ is entirely contained within $$\left ( L-\epsilon, L+\epsilon \right )$$, just find the point in the interval or say $$L-\epsilon$$/$$L+\epsilon $$ is a lower bound/upper bound respectively).</p>
<p></p>
<p>So now we have identified both a greatest lower bound and lowest upper bound. Therefore, the function is bounded.</p>
<p>If a sequence converges, then there is always an $$\epsilon > 0$$ such that aₙ$$\epsilon \left ( L-\epsilon, L+\epsilon \right )$$ (i.e. all of the rest of the function after some n is contained within this interval). This means you can just find the number that is the lowest for non-decreasing functions and call that the greatest upper bound (or highest for non-increasing functions, and say that&#39;s the lowest upper bound). I.e. there aren&#39;t an infinite number of points outside of this interval so surely <em>one</em> of them must be the lowest (or highest) (or in a case where aₙ is entirely contained within $$\left ( L-\epsilon, L+\epsilon \right )$$, just find the point in the interval or say $$L-\epsilon$$/$$L+\epsilon $$ is a lower bound/upper bound respectively).</p>
<p></p>
<p>So now we have identified both a greatest lower bound and lowest upper bound. Therefore, the function is bounded.</p>
<p>If a sequence converges, then there is always an $$\epsilon > 0$$ such that aₙ$$\epsilon \left ( L-\epsilon, L+\epsilon \right )$$ (i.e. all of the rest of the function after some n is contained within this interval). This means you can just find the number that is the lowest for non-decreasing functions and call that the greatest upper bound (or highest for non-increasing functions, and say that&#39;s the lowest upper bound). I.e. there aren&#39;t an infinite number of points outside of this interval so surely <em>one</em> of them must be the lowest (or highest).</p>
<p></p>
<p>So now we have identified both a greatest lower bound and lowest upper bound. Therefore, the function is bounded.</p>"
"One sided limits: Would we ever be asked to provide the right or left hand limit using delta? I don&#39;t think it was taught in class, if we needed to how would we go about doing that?",This is possible. You would go through the same sort of proofs we&#39;ve seen with $$\epsilon - \delta$$ but now you have an additional condition of $$|x-a|< \delta$$ and $$x>a$$ for something like $$\displaystyle \lim_{x\to a^+} f(x) = L$$.
"Week 4 Practice Problem 1: <p>For question 1e, I am confused on how the solutions determined the 2 ≤ x ≤ 4 range for the denominator. </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdnjctl125%2Ff6c038666e69a60ed0d9db9bdc4cb58b81953763b5d80f8a238183eefbbd2c82%2Fimage.png"" alt=""image.pngNaN"" width=""627"" height=""147"" /></p>
<p></p>","I believe you just need to solve the inequality of 0&lt; |x-3| &lt;=1, you will get 2&lt;=x &lt;= 4.  "
"Alternate proof for week 4 practice question 2: <p>Hi, I realized my proof is slightly different from the answer, may I ask if this is valid as well? Thx!</p>
<p></p>
<p>Question: Let $$f(x) > 0$$ for all $$x \neq a$$ and assume limx→a<br />f(x) = L with L $$\neq$$±∞. Use the definition of limits<br />to show that L ≥ 0.</p>
<p></p>
<p>Pf:</p>
<p>We know $$|f(x)-L|<\epsilon$$ when $$0<|x-a|<\delta$$ for all $$\epsilon>0$$. Assume $$L<0$$. When $$f(x)>0$$, $$f(x)-L>0$$ so we can drop the absolute values to get $$f(x)-L<\epsilon$$. Now choose $$\epsilon =-L$$, which is greater than 0, then $$f(x)-L<-L$$ and $$f(x)<0$$, which is a contradiction, so $$L\geq0$$.</p>",Looks good to me.
"Week 4 Practice Problem 8: For this problem, I&#39;m just wondering if the function&#39;s numerator is supposed to be (sinx)^2 or sin(x^2)?","$$sin^2(x) = sin(x)^2$$, those two are same thing. You should say them as &#34;sin squared x&#34;<br />$$sin(x^2)$$ is &#34;sin x squared&#34;.<br /><br /><strong>$$sinx^2$$ will be ambiguous. You will definitely lose mark if you write this in your solutions.</strong><br /><br />"
"Week 4 Practice Problem 7 (d): I understand the answer to the question but I am quite confused by<a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwayddv4r53q%2F003d17ccbee07a2f19c71c6433612317984796f62bdd9ee2a489fa09383837e8%2F__2023-10-02_21.42.13.png"" target=""_blank"" rel=""noopener noreferrer"">__2023-10-02_21.42.13.png</a> the explanation below. What does it mean?",@328 provides an example. <br /><br />If you still aren&#39;t fully understand please follow-up under this :)
