Question,Answer
ep2 g and h: I&#39;m having trouble understanding these two questions. I saw the answer from another post and read but I still don&#39;t understand how the answer came to be. ,"As a courtesy to the instructional team, please supply the formulations of the questions that you are inquiring about (e.g., by attaching a screenshot).
As a courtesy to the instructional team, please supply the formulations of the questions that you are inquiring about (e.g., by attaching a screenshot).
As a courtesy to the instructors, please supply the formulations of the questions that you are inquiring about (e.g., by attaching a screenshot).
<p>For question (g), the sentence is unquantifiable. There is no largest real number, as it would just be infinity. Hence (g) is false.</p>
<p></p>
<p>For question (h), the statement states that &#39;There is a smallest positive integer&#39;. This is true because 1 would be considered the smallest positive integer as 0 is neither positive or negative.</p>"
EP 1 Question 1.(C): Can someone explain to me why the answer is true?,"<p>In english the statement states &#34;for all rational numbers p, there is an integer z for $$|p-q|\leq 1$$</p>
<p></p>
<p>Because the domain for p is all rational numbers which are all integers and/or numbers that can be written as a fraction ex: $$8/4$$ and there is an integer q which makes the following open sentence less than or equal to 1. </p>
<p></p>
<p>So if we took p as any rational number 36/6 and hence $$|(36/6) - q| \leq 1$$, we can then take an integer for q such as 6 itself to fit the open sentence.</p>
<p></p>
<p>Therefore giving us $$|(36/6) - 6|\leq 1 = |6 -6|\leq 1$$ and hence $$0\leq 1$$ which is true. Hope this helped.</p>
<p></p>
<p>Also an important thing is that you read from left to right whenever dealing with statements. This was mentioned in 1.5 of the Mobius textbook. </p>
<p></p>
<p>In english the statement states &#34;for all rational numbers p, there is an integer z for $$|p-q|\leq 1$$</p>
<p></p>
<p>Because the domain for p is all rational numbers which are all integers and/or numbers that can be written as a fraction ex: $$8/4$$ and there is an integer q which makes the following open sentence less than or equal to 1. </p>
<p></p>
<p>So if we took p as any rational number 36/6 and hence $$|(36/6) - q| \leq 1$$, we can then take an integer for q such as 6 itself to fit the open sentence.</p>
<p></p>
<p>Therefore giving us $$|(36/6) - 6|\leq 1 = |6 -6|\leq 1$$ and hence $$0\leq 1$$ which is true. Hope this helped.</p>
<p></p>
As a courtesy to the instructional team, please supply the formulations of the questions that you are inquiring about (e.g., by attaching a screenshot)."
Question 3- WA1-: Hello. I&#39;m somewhat stumped on the approach we&#39;re supposed to take with question 3 that doesn&#39;t involve bruteforce. Are we meant to do it graphically or isolate a variable? I&#39;m quite lost on how to take on this question. ,"<p>You can try brute force at the beginning, why not.</p>
<p></p>
<p>Try assembling statements from the proposed options, and see if you are able to evaluate their truth values.</p>
<p></p>
<p>After playing around enough, hopefully, you will realize that certain open sentences make sense only with specific domains and/or quantifiers.</p>"
EP1 Question 2.(i): Would 0 be a positive and negative number at the same time or is it non positive and non negative?,"<p>$$0$$ is <strong>not</strong> positive.</p>
<p></p>
<p>$$0$$ is <strong>not</strong> negative.</p>
<p></p>
<p>$$0$$ <strong>is</strong> non-positive.</p>
<p></p>
<p>$$0$$ <strong>is</strong> non-negative.</p>"
"Questions about Statements: <p>Is something a statement if I don&#39;t know whether it&#39;s true or false but I know that it is either true or false. </p>
<p></p>
<p>I.e. is the following a statement:</p>
<p></p>
<p>There are an infinite number of twin primes.</p>","Yes, it does not matter whether anyone knows if the statement is true or false so long as it must be either true or false."
"WA1: In the case of proving something as even, are we allowed to use the operator modulus in our open sentence?","No, a typical MATH 135 student wouldn&#39;t know that material.  (Though we will learn about modular arithmetic later in the semester.)"
"Mobius MA01 Assignment: <p>Hello.</p>
<p>There is something wrong when I open the Mobius MA01 assignment. After I click the link the browse is in blank and says I am not in the correct time to complete my assignment.Then it ask me to submit&#xff01;Finally I submit the assignment without answering it and it takes me a chance( total is two). How can I deal with it and get my chance back?</p>
<p>urgently need help!</p>","I am sorry that you faced this problem. It happened to some other students as well. We have contacted the support team to see what is the reason behind this. Once that is determined, we will propose a solution to students in a similar situation as you."
EX 2-i: How can I write &#34;Every real number is either positive or negative&#34; using symbols? I don&#39;t have idea other than using &#34;or(V)&#34; symbol.,"is this what you are looking for? (sorry i cant find the actual symbols on mobile)<div><br /></div><div>$$\forall x \in \mathbb{R}, x &gt; 0 \oplus x &lt; 0$$ where $$\oplus$$ is the XOR operator.</div><div><br /></div><div>Edit: added typesetting</div>
is this what you are looking for? (sorry i cant find the actual symbols on mobile)<div><br /></div><div>[for all]x in R, x &gt; 0 XOR x &lt; 0 </div><div><br /></div><div>i believe the XOR symbol is V with an underline</div>
To add to the student answer, $$a \oplus b$$ is true whenever exactly one of a or b is true. "
"Question about Quantifiers: <p>The question on one of the mobius practice was:</p>
<p></p>
<p>If x is a real number, then e^x &lt; 0</p>
<p></p>
<p>However, the feedback on the question stated:</p>
<p></p>
<p>Since e^x &gt; 0 for all x, the truth value of the statement does not depend on x and so the statement is not conditional.</p>
<p></p>
<p>What does it mean by &#34;the statement does not depend on x&#34;?</p>","conditional = depends on something being true (in this case, “if x is real number”)<div><br /></div><div>however</div><div><br /></div><div>the feedback is saying the veracity of e^x &gt; 0 does not depend on x being real or not</div><div><br /></div><div>Edit: This is not quite right. The veracity of $$e^x &gt; 0$$ does depend on x being a real number. Once we know $$x$$ is a real number, then $$e^x &gt; 0$$ follows regardless of what value x takes. If x were not necessarily real, then it could be $$x = i\pi$$, in which case $$e^x = -1 &lt; 0$$.</div><div><br /></div><div> </div>
conditional = depends on something being true (in this case, “if x is real number”)<div><br /></div><div>however</div><div><br /></div><div>the feedback is saying the veracity of e^x &gt; 0 does not depend on x being real or not</div><div><br /></div><div>Edit: This is not quite right. The veracity of $$e^x &gt; 0$$ does depend on x being a real number. Once we know $$x$$ is a real number, then $$e^x &gt; 0$$ follows regardless of what value x takes. If x were not necessarily real, then it could be $$x = i \cdot pi$$, in which case $$e^x = -1 &lt; 0$$.</div><div><br /></div><div> </div>
conditional = depends on something being true (in this case, “if x is real number”)<div><br /></div><div>however</div><div><br /></div><div>the feedback is saying the veracity of e^x &gt; 0 does not depend on x being real or not</div><div><br /></div><div> </div>
Even though the value of $$x$$ was not defined (that is, we don&#39;t know if it should 1, 0.2, or $$\pi$$, for example), $$e^x$$ is positive for all $$x$$ real, which makes it not depend on the value of $$x$$."
"Ep1 question2b: <p>my original answer to this question is:</p>
<p>for every x in a set of real numbers, -1 &#43; cosx &gt; 0 (not familiar with typing in Piazza, sorry for making this hard to read)</p>
<p></p>
<p>so my question is: Does it have to be &gt;=? </p>
<p></p>
<p>and would the negation be &lt;=?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb00ovad5em%2Fd3d5db42ca8f685cc7115bf5d8e61e5078efc6b2f035f3cd12ad75ee26a5c127%2Fimage.png"" alt=""image.pngNaN"" /></p>","$$&gt;$$ is correct and the negation would use $$\leq$$. Symbolically, you would write this as $$\forall x \in \mathbb{R}, -1 + \cos{x} &gt; 0$$.
$$&gt;$$ is correct and the negation would use $$\leq$$."
"EP Q2 j): <p>Hello, I was just wondering if my thought process is correct here. </p>
<p>I need to symbolically represent &#34;Some triangles are right triangles.&#34;</p>
<p>What I am thinking is that right triangles can have $$a^2 + b^2 = c^2$$</p>
<p>Would this statement work?</p>
<p>$$\forall c \in\mathbb R, \exists a, b \in\mathbb R, a^2 + b^2 = c^2$$</p>
<p>Is that correct, or should I think of something else?</p>","There might be a way to do this using the side lengths but a formulation like this is clearer:<div><br /></div><div>Let $$T$$ be the set of all triangles and $$R$$ be the set of all right-angled triangles. Then the statement is: </div><div><br /></div><div>$$\exists x \in T, x \in R$$.</div>
There might be a way to do this using the side lengths but a formulation like this is clearer:<div><br /></div><div>Let $T$ be the set of all triangles and $R$ be the set of all right-angled triangles. Then the statement is: </div><div><br /></div><div>$$\exists x \in T, x \in R$$.</div>
your symbolic statement is basically saying “every real number can be the hypotenuse of a right triangle”<div><br /></div><div>i think your written statement sounds more like “there exists at least one right triangle”? in which case u should also use an existential quantifier for c</div>"
"Issue with the understanding of Open Sentence: <p>Hi, I am not sure whether my understanding of open sentences is correct or not.</p>
<p></p>
<p>Can I think the open sentence as a sentence that contains at least one variable that has not been assigned with a domain? But once that variable has been assigned with a specific domain (E.g. x belongs to real number / x = 5 / x&gt;1 etc.), then it becomes a statement.</p>
<p></p>
<p>Thanks in advance for the answers!</p>","<p>For example, x $$\leq$$ x &#43; 1 - This is an open sentence since we don&#39;t know what x is.</p>
<p></p>
<p>In order for it to become a statement, you need to say $$\forall x \in\mathbb Z, x \leq x + 1$$</p>
<p>The only difference is that we define what x is (in this case, what set it belongs to)</p>
<p>For example, x $$\leq$$ x &#43; 1 - This is an open sentence since we don&#39;t know what x is.</p>
<p></p>
<p>In order for it to become a statement, you need to say $$\forall x \in\mathbb Z, x \leq x + 1$$</p>
<p>For example, x $$\leq$$ x &#43; 1 - This is n open sentence since we don&#39;t know what x is.</p>
<p></p>
<p>In order for it to become a statement, you need to say $$\forall x \in\mathbb Z, x \leq x + 1$$</p>
<p>For example, x $$\leq$$ x &#43; 1 - This is a statement since we don&#39;t know what x is.</p>
<p></p>
<p>In order for it to become a statement, you need to say $$\forall x \in\mathbb Z, x \leq x + 1$$</p>
If a  variable is unquantified, then you will have an open sentence.  If all the variables are quantified (which includes giving their domain), then it will be a statement. "
"Mobius Practice Problems: <p>Hello! One of the practice questions of mobius was this question right here. From my understanding this &#34;translates&#34; to there exists a integer Z, for all y integers such that x^2&lt;= y^2. The Mobius Practice test stated this was true, but I thought it would be false since if I chose x to equal to 5, there are multiple y values like 1 and 2 where x^2 &gt; y^2. Is Mobius right and if it is why so? </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdjis2njc7%2F28b584930e7ef8961142d5db9f3a833386aa6267de085823b6cd8c8f970f5b6f%2Fimage.png"" alt=""image.png"" /></p>
<p></p>","<md> The statement says that there is some integer x whose square is less than or equal to the square of any integer. 0 is such an integer.&nbsp;


Remember that you cannot choose a variable that is existentially quantified. </md>
<md> The statement says that there is some integer x whose square is less than or equal to the square of any integer. 0 is such an integer. </md>
<md> The statement says that there is some integer $$x$$ whose square is less than or equal to the square of any integer. 0 is such an integer. </md>
<p>If you chose x to be 0, every value of y satisfies the expression.</p>
<p></p>"
"Crowdmark Submission Types: Hello, I was writing up some answers for WA1, and I was wondering if we were allowed to submit certain pages as handwritten pdfs and certain pages as LaTeX pdfs. I started the assignment doing it fully written on my iPad, but some questions with more writing became a bit messy, so I wanted to redo them on LaTeX to make them clearer. Thanks!",That is up to you. For the written Assignment you are free to either type or submit a handwritten version. We only advise whatever is submitted is legible to the grader.
Quantifiers: Hey I was wondering what it would mean if a there was a existential quantifier for a variable not within the open sentence. IS this variable disregarded or does it still hold importance? ,A quantifier whose variable does not appear in its statement is called a <strong>vacuous quantifier</strong> or <strong>null quantifier</strong>. It doesn’t change the meaning of the statement.
WA Q5-d: Can I get any hint for this question? I cannot find how to prove it’s truth value ,Try out some concrete values for the variables and see if you spot a pattern.
"ep1 3a): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw88hgsug3py%2F0a573e4994041b355fc64b4ea143237569efb9dc5064db5097af4433af139fbc%2FScreenshot_2023-09-11_at_08.55.30.png"" alt=""Screenshot_2023-09-11_at_08.55.30.pngNaN"" width=""743"" height=""148"" /></p>
<p></p>
<p>I&#39;m having trouble formulating the statements. I&#39;m not sure if I understand how to formulate a quantified statement. Would it be okay if anyone could go over it with mew for this question?</p>","<p>&#34;has a real solution&#34; suggests that this statement has an existential quantifier. so maybe something like</p>
<p>$$\ni x \in \mathbb{R}, x^{^{2}} +2x-3=0$$</p>
Use &#39;\exists&#39; to typeset the existential quantifier."
"Ep1 3c: <p>For 3c how would we go about locating the open sentence?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F5168178a8fc9ced90f936b96c3fd1f325f210699952117b32eb32b7b46593e8c%2FScreenshot_2023-09-11_at_9.33.01_AM.png"" alt=""Screenshot_2023-09-11_at_9.33.01_AM.pngNaN"" width=""593"" height=""158"" /></p>","If you omit the doman-indicating words in the main statement, you&#39;re almost always left with the crux of the open sentence. For example, omit &#39;real&#39; in (a) and (b) and &#39;natural&#39; in (c). Of course, it&#39;s not that simple all the time. But, as you practice, you&#39;ll start to intuit the open sentence.
If you omit the doman-indicating words in the main statement, you&#39;re almost always left with the open sentence. For example, omit &#39;real&#39; in (a) and (b) and &#39;natural&#39; in (c). Of course, it&#39;s not that simple all the time. But, as you practice, you&#39;ll start to intuit the open sentence."
"WA1 - Combining Open Sentences: <p>Hello!</p>
<p></p>
<p>I&#39;m wondering if, when writing quantified nested statements, are we able to express P(x) in a form similar to ____ = ______ &gt; _____ (with values in the blanks)? Or would we have to split P(x) up in a different manner?</p>
<p></p>
<p>Thank you!</p>",Can you give a concrete example of what you have in mind?
"question about statement: <p>$$\forall x \in \mathbb{Z} ,\sqrt{x} <\sqrt{x}+1$$</p>
<p>Is this statement true or false? Can the x be negative? in other words, when we consider the domain, should we consider the domain of the square root function?</p>","The ordering on real numbers can’t be extended to the complex numbers, so this statement would be ill-defined in some cases. I’d restrict to $$x\in\mathbb{N}$$ or $$x=0$$.
The ordering on real numbers can’t be extended to the complex numbers, so this statement would be ill-defined. I’d restrict to $$x\in\mathbb{N}$$ or $$x=0$$."
Question about there exists: Is &#34;there exists&#34; the same as &#34;for some&#34;?,"Yes, the two phrases are often used interchangeably. For example, ``There exists a natural number n such that n &#43; 2 = 3&#34; means the same thing as the statement ``For some natural number n, n&#43;2 = 3.&#34;
Yes, the two phrases are often used interchangeably. For example, ``There exists a natural number $n$ such that $n &#43; 2 = 3$&#34; means the same thing as the statement ``For some natural number $n$, $n&#43;2 = 3$.&#34; 
Yes, the two phrases are often used interchangeably. "
"WA1 Question 1: Hi! I was just wondering for question 1c, when it introduced variable n, is it a perfect square like stated in the beginning of the question or is it just an integer? Thank you!","In 1c, n is just an integer."
&#34;Infinitely many&#34; in symbolic form: How do I express &#34;infinitely many&#34; in symbolic form?,The question statement describes how to show that a set (Eg. T) has infinitely many elements.
"Mobius Practice Question - multiple choice: <p>This is the second practice question in the Mobius textbook: 1.6.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwax6b6y44vy%2Ff030133306671a165d4ab8f97343cba6c5e51f70aa109b7f327d3f11f9506df2%2Fimage.png"" alt=""image.pngNaN"" width=""823"" height=""649"" /></p>
<p></p>
<p>I do not understand why &#34;there is a smallest real number&#34; matches the statement. If x was chosen to be equal to y, then there would not necessarily be a smaller number. I also ask this because &#34;there is a smallest real number&#34; is not always an answer.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwax6b6y44vy%2F059c88c9e7f6dfcbd5fd9a87e03f9bce97164705e42fb7fba6fde809302160ca%2Fimage.png"" alt=""image.png"" width=""782"" height=""605"" /></p>
<p></p>
<p>Could it be because the first one has a &#34;for all&#34; quantifier on the y variable, and the second one has a &#34;there exists&#34;? Does that mean that &#34;for all&#34; encapsulates all smaller values while &#34;there exists&#34; could just refer to when y = x ?</p>
<p></p>
<p>I think I need some clarification. Sorry for the long post!</p>","We had a discussion about such questions on @57 and @76. If you&#39;re still confused, let me know and we can work through your examples."
"mobius practice problem: <p>$$\exists x\in \mathbb{Z}, \forall y\in \mathbb{Z}, x^2\leq y^2$$</p>
<p></p>
<p>I am curious why this answer is TRUE, because I thought the answer is Fase because when I choose just a random number of 3 as a value of x, then not all the integers cannot go into y to satisfy $$x^2\leq y^2$$.</p>",There only needs to be one integer $$x$$ that satisfies the given property for the statement to be true. $$x = 0$$ is such an integer since the square of any integer is non-negative.
"Mobius assinemnt: Hi, I just did my Mobius assignment.(First try). It says that the time limit is 90 minutes. I&#39;m trying to take the second try in the next couple of hours, is it ok to do that? Or do I have to finish in 90minutes after I started the Mobius assignment",each individual attempt is 90min
"WA1 Q2 c): Hi, I was wondering if I am allowed to use the | symbol to show that a number is even in the symbolic representation? I.e. using 2 | n to show that a number is divisible by 2.","I think that is a clever idea, but you don&#39;t need such symbol. Can you think of a way that doesn&#39;t use it?"
"EP1 2d: <p>I cant really tell whether this should be considered a statement or not, and if it is a statement, should it be true or false?</p>
<p>There are some integers that are perfect squares but some that arent, and since there is no quantifier here, I don&#39;t understand what this would be.</p>
<p>Is this similar to the &#34;this statement is false&#34; sentence which is not actually a statement?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flcp5efvpghb48r%2F72ec9b2523503f49a0206f97a143c39e654728db39bd3ccb26d613c59be26a48%2FScreen_Shot_2023-09-11_at_2.27.43_PM.png"" alt=""Screen_Shot_2023-09-11_at_2.27.43_PM.png"" /></p>",I believe this is not a statement since we do not know what N is. 
Question about using notes: Are we allowed to use notes and ask classmates about the Mobius assignment and written assignments? ,"<p>- Notes, yes.</p>
<p>- Classmates, applicable for only for the written assignments. But you should still consult the page <strong>Academic Integrity FAQ</strong> on LEARN.</p>"
"Mobius: I finished my Mobius assignment, and &#34;You do not satisfy the requirements for this activity, however, you may request an exception.&#34; this popped up, is this normal?","<p>Not sure why this message popped up, but I just went to check and I can confirm that your grade was recorded.</p>
<p></p>
<p>Edit by Bruno: This is the standard message when you have used up both attempts.</p>
Not sure why this message popped up, but I just went to check and I can confirm that your grade was recorded."
Mobius assignemnt: How to I check my score for the mobius assignment,"Usually, after you clicked submit the assignment, it shows your mark."
"nested quantifier statement: <p dir=""ltr""><strong><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwayddv4r53q%2F388e192ac40609fa75de3b75217379d78ecedee4fb358f29fafa4198a2775c1a%2FWechatIMG1103.jpg"" alt="""" />How can we interpret this question? a or b</strong></p>
<p dir=""ltr""><strong>a) We randomly pick one q value and find if all the s in real numbers fit the function.</strong></p>
<p dir=""ltr""><strong>b) We find a value q such as 2 to make the function work with any s in real numbers.</strong></p>
<p dir=""ltr""><strong>A further question comes after a</strong></p>
<p dir=""ltr""><strong>If it is a</strong></p>
<p dir=""ltr""><strong>What is the difference between using two universal quantifiers?</strong></p>
<p dir=""ltr""><strong>A further question comes after b</strong></p>
<p dir=""ltr""><strong>If it is b</strong></p>
<p dir=""ltr""><strong>What is the difference if we change the order of the quantifiers?</strong></p>","There are some details about the language you used. $$\exists q$$ means that it is possible to find a $$q$$. This value is not random, for the statement to be true you would have to find at least one such $$q$$, so that is more like what you wrote on b. The difference if we change the order is that, for each value of $$s$$, we would have to find a value of $$q$$ instead, which is a different statement.<br /><br />Remember that we read from left to right."
"EP1 2i: If 0 is non-positive and non-negative, does this mean this statement is False?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flcp5efvpghb48r%2F8653dd631eac53275babf508c92ec763f3344dfcf26fc34de1275fce502d9103%2FScreen_Shot_2023-09-11_at_3.43.57_PM.png"" alt=""Screen_Shot_2023-09-11_at_3.43.57_PM.pngNaN"" />","Yes, you are correct."
"WA1 Q5(e): Why the hint says that if v = −w, then 4v &#43; 5w = w? Shouldn&#39;t it be if v=-w, then 4*(-w)&#43;5W=2n^3, so w=2n^3?","The hint is just there to guide, and save you some time looking for values of v and w. What you proposed has some connections in progress already. Just make sure to answer the question completely in a nice and logical way."
"Extra Practice Chap 1 #3a): <p>I stumbled across this question while doing 3a) from extra practice.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc2ercx056z%2F416d8bad1609351bdb0d0343dada934d4e639f989a175e5117ca6c7dd1c097c0%2Fimage.png"" alt=""image.png"" /></p>
<p dir=""ltr"">Could an alternative negation of  $$\exists x \epsilon\mathbb{R},x^2+2x-3=0$$</p>
<p dir=""ltr"">be $$\forall x \epsilon\mathbb{R},x^2+2x-3=0$$ instead of $$\forall x \epsilon\mathbb{R},x^2+2x-3\not\equiv 0$$.  I was thinking, since for all x values, the equation won&#39;t be satisfied, this would already be false which fits the definition of a negation since the truth values are flipped.</p>","The equation does have solutions, $$x=1$$ and $$x=-3$$. But, in case there weren&#39;t solutions, the negation would still be $$\forall x \in \mathbb{R}, x^2+2x-3\neq 0$$."
Is 0 a perfect square/perfect cube?: Would 0 be considered a perfect square and/or a perfect cube for this course? ,"Can you write 0 as $$x^2$$ for some integer $$x$$?  If so, then 0 is a perfect square.  Similarly, can you write 0 as $$x^3$$ for some integer $$x$$?  If so, then 0 is a perfect cube."
"Mod Quiz 1: Just to confirm the highest ma1 result will be taken, not the newest right, on the quiz?","Yes. @35<div><br /></div><div>P.S. Please search before posting a new question.</div>
Yes."
"Proving Quantified Statements: <p>I wanted to clarify how to proof quantified statements. For questions like: </p>
<p></p>
<p>$$\forall x E\mathbb{R},\forall yE\mathbb{R},x^3-y^3=1$$ </p>
<p></p>
<p>We can prove the statement is false through counter examples. </p>
<p>But if we have a statment like this: </p>
<p></p>
<p>$$\exists xE\mathbb{R},\forall yE\mathbb{R},x^3-y^3=1$$</p>
<p></p>
<p>How can we mathematically  prove that there is no real number x that for all of real number y, x^3 -y^3 =1 </p>
<p></p>
<p>Thanks!</p>","Two canonical methods:<br /><br />1) Prove the negation to disprove the current statement.<br /><br />2) Proof by contradiction which we&#39;ll discuss later. Essentially, you assume that such an x exists and show that this leads to a contradiction.<br /><br />Note: use \in to typeset $$\in$$.
<md> Two canonical methods:


1) Prove the negation to disprove the current statement.


2) Proof by contradiction which we'll discuss later. Essentially, you assume that such an x exists and show that this leads to a contradiction.


Note: use `\in` to typeset $$\in$$. </md>
<md> Two canonical methods:


1) Prove the negation to disprove the current statement.


2) Proof by contradiction which we'll discuss later. Essentially, you assume that such an x exists and show that this leads to a contradiction.


Note: use `\\in` to typeset $$\in$$. </md>
<md> Two canonical methods:


1) Prove the negation to disprove the current statement.


2) Proof by contradiction which we'll discuss later. Essentially, you assume that such an x exists and show that this leads to a contradiction.


Note: use `\in` to typeset $$\in$$. </md>
Two canonical methods:<div><br /></div><div>1) Prove the negation.</div><div><br /></div><div>2) Proof by contradiction which we&#39;ll discuss later. Essentially, you assume that such an x exists and show that this leads to a contradiction.</div>"
"Ep1 4 (d): <p>For extra practice, in question 4(c), I believed that the statement was false when &#39;a&#39; equals 0 while &#39;b&#39; is not equal to 0. Can someone confirm if I am correct?</p>
<p>(∀a ∈ R, ∀b ∈ R, ∃c ∈ R, a/c = b) </p>",That&#39;s correct.
Difference between quantifying versus fixing a variable: In class we learned that we can turn an open sentence into a statement by quantifying or fixing the variable(s). But what exactly is the difference between quantifying and fixing?,"I would need to see how your professor introduced &#34;fixing&#34; a variable, but I would guess that quantifying a variable involves turning an open sentence like &#34;x &#43; 2 = 3&#34; into a statement like &#34;There is a natural number x such that x &#43; 2 = 3,&#34; but fixing a variable means giving a particular value for the unspecified variable x. For example, when x = 1, the sentence becomes &#34;1 &#43; 2 = 3&#34; which is now a true statement. In the latter case we have &#34;fixed&#34; a particular value of the variable. "
Quantifier for the term &#34;arbitrary&#34;: While looking at Mobius there were a couple statements that used the term &#34;arbitrary&#34; to refer to a value (e.g. &#34;an arbitrary real number x&#34;). What quantifier matches the word &#34;arbitrary&#34; ? Is it sometimes existential and sometimes universal? Many of us are confused so we were wondering how we can tell.,"<p>&#34;Arbitrary&#34; usually means &#34;any,&#34; and translates symbolically to a statement involving the quantifier $$\forall$$. For example, the following statements mean the same thing: <br /><br />``For an arbitrary integer x, x &lt; x&#43;1&#34;</p>
<p><br />``$$\forall x \in \mathbb{Z}$$, x &lt; x&#43;1&#34; </p>
<p>&#34;Arbitrary&#34; usually means &#34;For any,&#34; and translates symbolically to a statement involving the quantifier $$\forall$$. For example, the following statements mean the same thing: <br /><br />``For an arbitrary integer x, x &lt; x&#43;1&#34;</p>
<p><br />``$$\forall x \in \mathbb{Z}$$, x &lt; x&#43;1&#34; </p>"
"How do I find the truth Value of this Statement?: <p>$$\forall a\in \mathbb{Z}, \exists b\in\mathbb{R},\forall c \in\mathbb{R}, a^2-1+b^4\neq c^2$$</p>
<p></p>
<p>I thought this was true, since if i set an arbitrary a to $$a \in \mathbb{Z}$$ , and set $$b^4 = (-a^2)$$,</p>
<p></p>
<p>a^2-1&#43;b^4$$\neq c^2$$, since a^2-1&#43;b^4&lt;0. However if I set $$b^4 = (-a^2)$$, </p>
<p></p>
<p>there is a possibility b wont exist. How should I proceed? </p>
<p></p>
<p></p>","Is it supposed to be $$c^2$$ or $$c$$?
How can b^4  be a negative value?"
"Q5 - b: I don&#39;t understand why the odd integer part of the question matters. If w can be rational numbers, then can&#39;t some values of w make Q(v,w) true for even and odd v integers?","I think it’s a open sentence, cuz w does not have a quantifier. But I am not sure either<div><br /></div>
If you can think of values for w that would make the &#34;statement&#34; true and other values that would make it false, then it&#39;s not a statement, right? Does the question explicitly gives a domain for w? Think about that."
"MA01 Third attempt: <p>Now I see that we get three attempts. </p>
<p>If I used all three attempts, will my score from third attempt be considered or will it only be considered if I had a problem with other attempts? </p>",the best of your three attempts will count 
"Order of quantifiers: <p>Hi, I&#39;m a little confused about the order of quantifiers. I understand that we have to read a statement from left to right to determine the truth value, but for some statements when I try to convert it to symbolic form, I get confused as to which quantifier should come first.</p>
<p>Such as in the example &#34;there is a smallest positive integer.&#34; I looked at the previous Piazza post about this but I don&#39;t entirely understand. Can someone explain how to think about putting the quantifiers in the right order?</p>","&#34;There is a smallest positive integer&#34; is sort of a pathological example because we don&#39;t usually think about the notion of smallest or largest in terms of other elements in a set. The first time I encountered this example, it struck out to me as well. The key is to keep practising so you can fine-tune your intuition. I&#39;m afraid there&#39;s no secret formula. In any case, we&#39;re here to help you so feel free to reach out if you&#39;re ever confused.
&#34;There is a smallest positive integer&#34; is sort of a pathological example because we don&#39;t usually think about the notion of smallest or largest in terms of other elements in a set. The first time I encountered this example, it struck out to me as well. The key is to keep practising so you can fine tune your intuition. I&#39;m afraid there&#39;s no secret fornula. In any case, we&#39;re here to help you so feel free to reach out if you&#39;re ever confused.
&#34;There is a smallest positive integer&#34; is sort of a pathological example because we don&#39;t usually think about the notion of smallest or largest in terms of other elements in a set. The first time I encountered this example, it struck out to me as well. The key is to keep practicing so you can fine tune your intuition. I&#39;m afraid there&#39;s no secret fornula. In any case, we&#39;re here to help you so feel free to reach out if you&#39;re ever confused."
Basic question about sets: Can a set be named literally anything. Can I assign a $ sign to the name of a set?,"Technically yes, but most often we use capital letters like $$X, Y, Z, \mathbb{R}$$ to denote sets. "
"WA1 Q5(b) question: <p>Can a quantified statement not include the domain for one of the variables of its open statement?</p>
<p>For example, is &#34;for all integer values of x, x &#43; y &gt; 0&#34; an open sentence or a statement?</p>","It&#39;s an open sentence because we don&#39;t know what sort of object $$y$$ is. A good way to think about this is that the open sentence could be true or false depending on how we quantify $$y$$, whereas for a proper statement, its truth value cannot be variable; it must be either true or false.
It&#39;s an open sentence because we don&#39;t know what sort of object $$y$$ is. A good way to think about this is that the open sentence could be true or false depending on how we quantify $$y$$, whereas for a proper statement, its truth value cannot switch; it must be either true or false.
It&#39;s an open sentence because we don&#39;t know what sort of object $$y$$ is."
"WA1 Q5(b)(c): For the variable that an open sentence depends on, does it matter whether or not the variable has a domain? ","If the variable does not have a domain, then that variable can define/represent any object, and if it can represent anything, can any concrete assumptions be made about its properties?"
"Can the negation and original statement have the same truth value #4a): <p>For 4a) which has the original statement &#34;$$\exists a\epsilon \mathbb{Z}, \forall b \epsilon \mathbb{Z}, 3a=b$$&#34;, the negation I came up with was $$\forall a \epsilon \mathbb{Z}, \exists b \epsilon \mathbb{Z}, 3a\not\equiv b$$. </p>
<p><br />When I was considering the truth value of both, I found them to be both false which goes against the pattern where what was originally true must be false (v.v.). </p>
<p></p>
<p>The negation would be proved false if a and b were both 0 no?</p>","<p>a statement must have the opposite truth value of its negation</p>
<p></p>
<p>if, for any $$a$$, you can find a $$b$$ so that $$3a\neq b$$, then the negation is true</p>"
