Question,Answer
"WebWork 1 Problem 3: <p>Hello. I ran into a problem regarding submitting approximate answers for problem 3. I think I got the right answers since the other two answers are correct, but for some reason the first angle is incorrect. Could it be that there is a rounding error?</p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljww2wwy5x05wq%2Ff80070d3745160469a9e6adae0b2bef3a931fe45cd8c4e5b2504ca261a42ea09%2FScreen_Shot_2023-09-25_at_8.33.49_PM.png"" target=""_blank"" rel=""noopener noreferrer"">Screen_Shot_2023-09-25_at_8.33.49_PM.png</a></p>","With WebWork, it is better to submit exact answers using the provided mathematical functions. In your case, you can use the inverse trignometric functions directly instead of decimal approximations."
"Webwork2: Can someone give me some help about this question&#xff1f;<img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Fllzfix7j8hc1jc%2Flm7ul8cpbly4hi%2Fysdrnvrreemp%2Fpublic_2023_09_25.png"" /><p></p>","Try to mentally connect the geometry of the system to the equations. For example, if x = 0, y = 0, and z = 0, you know these are 3 planes that should be perpendicular each other. Which image does this best correspond with? If z = 0 and z-1 = -1, for example, how are these planes geometrically related to each other? What image best displays this relationship (i.e., “should the planes be perpendicular?”, “should only two of them be perpendicular?”, “are any of the planes equal?” are the types of questions you should be asking). Note that some might be ambiguous and may require guessing. 
<p>Good question! If you&#39;re still wondering about this, then the first thing I would suggest is trying the lower dimensional 2D case first. How can you determine whether two linear equations in 2 variables have a solution *in terms of their graphs?* That is what we are doing here, but in 3 variables. The idea is the exact same, but you get more interesting behaviour here. </p>
<p></p>
<p>Let me know if you have any further questions, or if you would like me to reveal more.</p>"
"Isn&#39;t this impossible?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljo7bpzud532hb%2Fb37d5a9ecfc639329076b90f430545f865d2fa18279baf2e30d7197af29909f8%2FScreenshot_2023-09-25_at_10.37.24_PM.png"" alt=""Screenshot_2023-09-25_at_10.37.24_PM.pngNaN"" /></p>
<p>Isn&#39;t this impossible? If we assume that the matrix represents column vectors instead of row vectors (since it would be impossible to do the multiplication otherwise), the matrix-vector multiplication should give a vector the size of the rows in this case, i.e. in R2, right?? </p>","Remember that A is being multiplied by x, not b. So x will be 2 dimensional (though this is not specified in the question, it is assumed) but b will still have 3 components.<div><br /></div><div>A maps a vector in 2 space to a vector in 3 space, hence why A is a 3x2 matrix.</div>"
"Gateway Practise: <p>Hello,</p>
<p>For this problem, why would our first step be to row reduce A? and how would row reducing help us fin the answers? Are we just assuming that the variables that are represented by the columns in A are x1 x2 x3 x4?</p>
<p>Thank You</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukfk6s2j1x2%2Fd1190497c4b261a8ea721148ec9a795fa02873636b924a3363a4dd833d38df13%2Fimage.png"" alt=""image.pngNaN"" /></p>","Remember that matrix-vector multiplication is just another way of representing a linear system of equations.
<div>Yes, the columns of A correspond to variables x1, x2, x3, and x4 because the matrix represents a system of equation in terms of these variables.</div><div><br /></div>We must row reduce A (augmented with the zero vector, for this particular problem) because we must identify the pivot columns in the RREF. Remember that by definition, the rank of a matrix is the number of pivot columns in the RREF. That’s why it’s absolutely necessary to find the RREF.<div><br /></div><div>When you determine the RRER, you’ll come to notice that x2, x3, and x4 are free variables because their columns are not pivot columns. x1 is a dependent variable because its column is a pivot column. That’s why the solution is written only in terms of the free variables, x2, x3, and x4, as the solution always should be, because these variables can be anything and equation will remain satisfied.</div>"
"Gateway Test Type: <p>Hello,</p>
<p>Is the gateway test open book? If yes, what should we do if we have taken our notes digitally?</p>
<p>Thank You.</p>","Yes, it is open book. You can consult your notes on your device."
"Webwork 1: question 3: For problem 3 of Webwork 1, it keeps saying my answer is wrong despite it being right. What should I do?","See the way WeBWorK interpreted your input, and if it lines up with what you meant to enter. Try to input exact values instead of decimals. 
You should show us. Or, alternatively, see the way WeBWorK interpreted your input, and if it lines up with what you meant to enter. Try to input exact values instead of decimals. 
You should show us.
From the image below, your answer is a little bit off. Do you have your full calculation somewhere?"
Gateway Test: Hello just wondering how many questions are gonna be on the gateway test? How many time are we given? Thank you ,"5 questions to be done in 20min.<div>The good thing is you are able to repeat the quiz in case the system crashes or if any other issues occur.</div><div><br /></div>
Please take the practice Gateway first. It will give you a very good idea of what to expect. For the Gateway itself you will have 20 minutes (as upposed to 30 for practice)
Take the practice Gateway. It will give you a very good idea of what to expect. For the Gateway itself you will have 20 minutes (as upposed to 30 for practice) "
Gate way Test: I think I accidentally did the gate way test that was meant for the practical. During the practical will it provide me another set of questions to do during that time period?,"When you look at the homework sets page on WeBWorK, hover over the test you completed. It will tell you whether or not it was a practice test. 
You can not do the gateway outside of the practical. The test asks you for a password that is specific to your own practical session and you will be given it during the practical. "
"Gateway Test Answers: <p>Hello, </p>
<p>When are we going to be able to see exactly what questions we did wrong on the gateway? Also, how much is the gateway worth?</p>
<p>Thank You</p>",There are two gateways. Together they are worth 5% of your grade. You get your grade immediately after the test. Clicking on your tried exams will soon show you which questions you answered correctly. 
"Matrix Vector Products Confusion: <p>Hi, </p>
<p></p>
<p>From my understanding, when we multiply a matrix by a vector (Ax-&gt;), we&#39;re specifically using the <em>coefficient matrix </em>(not augmented). If so, can we use the linear system and convert them into vector components? </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukxwtvpx3hs%2Fb0985bb6269b31a79b2adc3976a616c32ea73ec5a3520d05febccb8dbaa97702%2FIMG_0134.jpeg"" alt=""IMG_0134.jpegNaN"" width=""361"" height=""229"" /></p>
<p></p>
<p>Thank you!</p>","Yes. We can only multiply vectors by coefficient matrices. That’s why they’re called <i>coefficient</i> matrices! But we cannot write the coefficient matrix as a sum of vectors. We can only interpret matrix-vector multiplication to be the equivalent of setting up a linear system. Notice how I said <i>matrix-vector multiplication</i>! A matrix itself is not a linear system. ONLY when it is multiplied by a vector (or if that kind of operation is being assumed, in the case with an augmented matrix). 
Your vector $$\vec x$$ here is indeed $$\begin{bmatrix}x\\y\\z\end{bmatrix}$$. Try computing $$A\begin{bmatrix}x\\y\\z\end{bmatrix}$$."
"GATEWAY PRACTICE: Ax = 0: <p>Hi there,</p>
<p></p>
<p>I am struggling to understand how they got to the answer in Question 1 below. It does not make sense to me why 4 row vectors are being multiplied to each component and how they are getting the values inside each of the column vectors?</p>
<p></p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul5psab048i%2Fc84096e9421d34529ba18890dc34a6886c1e81d8d02a89960ba7bcd1e63207c1%2FScreen_Shot_2023-09-26_at_9.34.04_PM.png"" target=""_blank"" rel=""noopener noreferrer"">Screen_Shot_2023-09-26_at_9.34.04_PM.png</a></p>","<p>If you multiply out the matrix by a vector in R4, and then set the result to the zero vector, you will end up with a system of two equations (for the two dimensions of the resultant vectors) and four unknowns (for the four of the vector x).</p>
<p></p>
<p>In this case you can show one of your equations is actually equal to the other, leaving you with one equation and four unknowns. If you parameterize the last three (x2, x3, x4), and then solve that equation for x1, you get the answer they show.</p>"
"Tips for Row Reducing: Is there a specific process or general set of steps that should be followed when row reducing to REF and RREF (what’s the thought process/analysis when tasked with row reducing)? I find myself getting stuck in this process and wondering if there’s only one right way to go about it. Also, how do you know when there is a free variable versus when you can continue manipulating the rows to create a pivot position? ","I’m sure someone out there has created a horribly complicated flowchart as to how to do this step by step, but, my way of doing it which I find pretty efficient is to just do it column by column. If the first <b>column</b> is 3, 6, 7, then I would  subtract 2x(first row) from the second row. Then, I would multiply the third row by 3, and then subtract 7x(first row) from it. For the third row, you can also just work with fractions however it may be inconvenient for an exam where calculators are not permitted.<div><br /></div><div>Do the same for the second column, except use the entry in the second row to eliminate the rest of the numbers in that column. And so on.</div><div><br /></div><div>To know when there are free variables, just read and understand the rules for what classifies a matrix as being in RREF. If a matrix is in RREF, there is no further manipulation needed. All the information would be in front of you. Remember that each matrix has just one unique RREF.</div>
There is a link to a video that explains the algorithm in your class reading for week 1. "
"Using tablet for scrap paper during gateway test: Hello,<div><br /></div><div>When writing gateway test will we be allowed to use tablets for writing out the intermediary steps when solving the problems, or can we only use physical paper/pen for that? Thanks!</div>",From my TAs they mentioned it was fully open book and you can use your iPad to do calculations. Make sure to check with an instructor though!
"Domain Vectors: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukdz0z2h1rl%2Faed64a34bbdfdac47d0a66ae88f126f737199bad22d4ad2073ba621bc2ea11f4%2FScreenshot_2023-09-26_at_11.27.40_PM.png"" alt=""Screenshot_2023-09-26_at_11.27.40_PM.pngNaN"" />What is a domain vector? How do you find one? ","I believe this simply refers to any vector within the domain. So in this case, any vector belonging to $$\mathbb{R}^2$$. "
"The magnitude of the vector in problem 4 in written homework of MAT 188: The magnitude of the last direction vector is not 1.Are there any wrongs here?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk21cx4rnn%2Ffb458e959db4bba7315b59a3a57d66bbffd75fc4e2427fe19484ad0ab7a66ee6%2FIMG_0051.jpeg"" width=""1546"" height=""988"" alt="""" />","<p>The concept of &#34;direction&#34; is only being used in this question to give the numbers a physical meaning. There is no extra information implied by this physical interpretation however, so the problem is still solvable even if you strip it down to just vectors and matricies.</p>
<p></p>
<p>If you require a physical intuition behind this problem, remember that not all systems represent things quantities same way. In the case of the directions which do not have magnitude 1, it can be thought of as the camera encoding extra information into the magnitude field of the direction vector. Maybe it represents lens focus, zoom level, or shutter speed, but regardless of what it is, it is still necessary to transform to the format it expects and not to what you want it to be (i.e. you do not want to normalize the direction vectors).</p>
<p>The concept of &#34;direction&#34; is only being used in this question to give the numbers a physical meaning. There is no extra information implied by this physical interpretation however, so the problem is still solvable even if you strip it down to just vectors and matricies.</p>
<p></p>
<p>If you require a physical intuition behind this problem, remember that not all systems represent things quantities same way. In the case of the directions which do not have magnitude 1, it can be thought of as the camera encoding extra information into the magnitude field of the direction vector. Maybe it represents lens focus, zoom level, or shutter speed, but regardless of what it is, it is still necessary to transform to the format it expects (i.e. you do not want to normalize the direction vectors).</p>
<p>The concept of &#34;direction&#34; is only being used in this question to give the numbers a physical meaning. There is no extra information implied by this physical interpretation however, so the problem is still solvable even if you strip it down to just vectors and matricies.</p>
<p></p>
<p>If you require a physical intuition behind this problem, remember that not all systems represent things quantities same way. In the case of the directions which do not have magnitude 1, it can be thought of as the camera encoding extra information into the magnitude field of the direction vector. Maybe it represents lens focus, zoom level, or shutter speed, but regardless of what it is, it is still necessary to transform to the format it expects (i.e. you do not want to normalize the direction vectors).</p>
<p></p>
<p></p>"
"What is the definition of the domain and codomain of vectors.: If T is a function of vectors, what is the domain and codomain of the function?What should the sets of domain and codomain include?What is the definition of domain and codomain of vectors.<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk21cx4rnn%2F182060103d08669d62cd41b6129c37d66cffb29c318b2c0161dccecb8a438f97%2FIMG_0052.jpeg"" width=""1505"" height=""135"" alt="""" />",@163
"Template Not Available for Written HW2: Dear Instructors, <div><br /></div><div>In the Quercus page for the newly posted HW2 does not have a link to template. Is this a system glitch for me only or is anyone else having this issue? </div><div><br /></div><div>Thanks<img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Fllzfix7j8hc1jc%2Flm7ukswbyth316%2Fqpouvetbmdsg%2Fpublic_2023_09_27.png"" /></div><div><p></p></div>","The template will be soon. However, you can start thinking about the problems listed in teh HW2 questions. 
Will be soon. However, you can start thinking about the problems."
"Written Homework 2 Problem 2 Parts 3 &amp; 4: Hi!<br /><br />For problem 2 of the Written Homework 2, I am confused about the difference between questions 3 and 4. To me they seem as though they are asking the same thing: find the combination matrix of the sunglasses and the eye. Is there a difference between what these questions are asking?<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgs7gqa215%2F56f807ebb1f2a66ce074d2b92d95787ace0fe67fdb04850af6fc5d88b21ed7fb%2Fimage.png"" alt=""image.png"" /><br />Thanks!","The input of the linear transformation in (3) is a vector describing of R, G  and B. The input of the linear transformation in (4) is a vector describing I, L and S. "
"PCE Week3 Expand: <p>Hello!</p>
<p></p>
<p>I&#39;m reading the expand section of PCE week 3 and there are several points I don&#39;t understand.</p>
<p>1. How to obtain the expression for k, vector x//, and proj u(x) (the equation in red boxes)? Do we need to know the derivation?</p>
<p>2. In the 2nd image, I understand the first equation of reflection but don&#39;t know how to get its equivalent (the one in red box).</p>
<p></p>
<p>Could anyone help clarify them? Thanks in advance!<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukh5cyqz224%2F8f574218140d149f873f1c6d7d660d094bb24abb74cd322f090f8a3e42217e6f%2FIMG_3966.jpg"" alt=""IMG_3966.jpgNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukh5cyqz224%2F4ea5d7b5437dc77ea0e5dc078542bb59b24bad9b9c0312f07f6c29e00dd16f26%2FIMG_3967.jpg"" alt=""IMG_3967.jpgNaN"" /></p>","1)dot product both sides by teh vector $$\vec u$$. Note that $$\vec u\cdot \vec u=\|\vec u\|^2$$ and $$\vec u\cdot\vec v=0$$.<br /><br />2) Draw $$\vec x$$, its reflection and then add them up. This visual should help. 
dor product both sides by teh vector $$\vec u$$. Note that $$\vec u\cdot \vec u=\|\vec u\|^2$$ and $$\vec u\cdot\vec v=0$$."
"Gateway Test attempt: I did my first attempt but I wasn’t able to see my score after I submitted it. I’m not sure if my score even got processed. I did my second attempt as well, but should I complete a petition? (I believe I did better on my first attempt so i don’t find it fair that it won’t count)",Please see the practical page to access a form to report tech issues 
"Midterm/Final exam calculator use?: <p>Can we use calculators on the midterms or finals for this course? If so, is there a restriction on what types we can use (like there is for CIV100)?</p>
<p></p>
<p>EDIT: Nevermind, I see the answer in @30 (and I can&#39;t seem to figure out how to delete a post).</p>","In response to wanting deleting a post: you can use the actions tab to mark the question as a duplicate, or change the visibility so it is only visible to instructors. I believe Piazza does not permit you to outright delete posts for record-keeping reasons, but it should still be possible to hide the question to reduce visual clutter.
Yup, no calculators on midterms and final exam."
"What does it mean to represent a system of linear equations geometrically?: <a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F3b91133b5f0da0852f6621f8bd40285677380e8368bfe4bc83006fac72fc57b6%2FCA714F25-417E-4166-8A15-12E5C31747B5.jpeg"" target=""_blank"" rel=""noopener noreferrer""></a>This is in reference to b).<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F3b91133b5f0da0852f6621f8bd40285677380e8368bfe4bc83006fac72fc57b6%2FCA714F25-417E-4166-8A15-12E5C31747B5.jpeg"" width=""903"" height=""413"" alt="""" />","Technically, “geometrically” can mean anything. You can show the solution as the intersection between two lines on the Cartesian plane. Or, you can represent it as a linear combination of vectors. The latter is probably the better option as it exercises your knowledge of linear combinations.
Geometrically means visualizing it (e.g. planes, lines)"
"Midterm Exam Question Type: <p>Dear Instructors,</p>
<p></p>
<p>I am wondering what types of questions we should expect on midterms, will there be MCQs, T/Fs or mostly Calculation based questions.<br />Will the question types be similar to past year&#39;s midterms?<br /><br />Thanks.</p>","You can expect all of the above: some multiple choice / True or false, and mostly calculation or conceptual questions. Even when it is a multiple choice or true or false questions, you might be asked to explain your answer. Just remember that your test will be based on the learning standards, so you should focus on making sure you are able to demonstrate these learning standards."
"Practise material for Midterm Exam: <p>Hello!<br /><br /></p>
<p>Some of the pastpapers in the SKULE website does not contain solutions, is there a way to find verified solutions for these problems?<br /><br /><br /></p>",The exams from 2021 have solutions. The materials prior to that are produced by a different set of instructors.
"Can we use colours in assignments?: <p>Can we use colours in assignments?</p>
<p></p>
<p>Specifically for the first question - I think it would be easier to use different colours to differentiate between each transformation.</p>
<p></p>
<p>Thanks</p>",Yes
"Gateway Practice: <p>Hi everyone, I am curious as to whether there is any possible way to avoid the use of fractions when reducing this matrix. I managed to reduce with the use of fractions, however, I did try my best to avoid it.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5b582wwb%2Fe77e68bc463b10a2558fadc6b706689dd585bb5cd4b2d259924da753d9a706d1%2Fimage.png"" alt=""image.png"" /></p>","Yes, you can. If your column is 3, 4, 6, multiply the second row by 3 so that your column becomes 3, 12, 6. Now this is easy to reduce without fractions."
"text question: <p>Hi! I was wondering if somebody can show me the steps to solve #3 from this set of question? </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljyj9krnbn9us%2Ff437d91c704cfdd1069fc6d904caed3255046c052612da9582461b8e1f062edc%2Fimage.png"" alt=""image.png"" /></p>",The question is asking you to determine if each transformation is linear. So you should think about what makes a transformation linear.
"Template or HW2 List for submission: <p>Hello MAT188 populace,</p>
<p></p>
<p>I was wondering why there is a template as well as a question list for HW2? Is there a purpose for having both? If so, for those of us writing by hand, which should we use? I am planning to use the template for submission, once I have completed it.<br /><br />Cheers,</p>
<p></p>
<p>VP</p>","You need to use the template to solve questions and submit it. Questions list is just to see all the questions in one page. So you just have to print out the template, work on it and submit it!<div>Hope this helps!</div>
Questions lists typically come out before the template, so that you can get started on thinking about the problems. You do not write on teh question list file. It is an easy way to access all the questions at once, as opposed to over multiple pages. Gradescope template is the file you submit to Gradescope. It has built-in space for you to write your answeres. You should submit that exact file to Gradescope. "
Problem 4 HW2: Something is just wrong with this q. I have spent more than 8 hours on it now. pls help!!!! I have tried everything from trying to find two matrices which do the composite transformation to taking the dot product between the two vectors. nothing is working.......,"<p>(Edit: retracted misleading answer)</p>
<p></p>
<p>If your issue is arising in part b), there appears to be no real solution using the rotation formula. Regardless of if you try to compose the two transformations using math we have yet to learn in class (as of 29 Sept.) or if you do them one at a time, the equation for transforming $$z$$ to the desired value of $$- \frac {\sqrt {3}} {2}$$ requires complex numbers to solve.</p>
<p></p>
<p>This is not an issue in and of itself, as complex numbers are quite natural for describing rotations. However, as this course has never touched complex numbers, it seems unlikely that it would require their use for a correct answer.</p>
<p></p>
<p>Allowing the matrix to take on arbitrary values produces a solution, but this does not feel like the intended solving path as it no longer holds to the idea of rotating the camera.</p>
<p></p>
<p>(Edit: retracted misleading answer)</p>
<p></p>
<p>If your issue is arising in part b), there appears to be no real solution. Regardless of if you try to compose the two transformations using math we have yet to learn in class (as of 29 Sept.) or if you do them one at a time, the equation for transforming $$z$$ to the desired value of $$- \frac {\sqrt {3}} {2}$$ requires complex numbers to solve.</p>
<p></p>
<p>This is not an issue in and of itself, as complex numbers are quite natural for describing rotations. However, as this course has never touched complex numbers, it seems unlikely that it would require their use for a correct answer.</p>
<p></p>
There was a correction posted somewhat recently to the problem, so check the question list to make sure you have the correct numbers. Also, there is a formula given for rotations in the PCE for Week 3."
"Gateway Petition Update: If we filled out a petition for technical difficulties during the gateway test, will we be getting some sort of update on what&#39;s going to happen with our mark?",You will be contacted by the team.
"Pre-class readings?: <p>Are there no pre-class readings this week? (week 4)</p>
<p>The PCE asked if I read it but there wasn&#39;t one linked on the lecture schedule.</p>","According to Prof. Cohen in today&#39;s lecture (29 Sept.), the course staff are still not finished finalizing the Week 4 PCE. He said it would be posted some time this weekend, likely Saturday."
"Reflection Problem for LEC 0101: <p>Hello everyone,</p>
<p></p>
<p>I don&#39;t know if this problem is common amongst others, but I&#39;ve been having trouble accessing the reflections for LEC 0101. Apparently, we&#39;ve been told that reflections have been posted every week, but I haven&#39;t been able to locate them on Quercus. I tried checking the reflections under the LEC 0103 / 0105 section, but I have been denied access every time.</p>
<p></p>
<p>Does anyone know what to do?</p>
<p></p>
<p> </p>","Our prof said he put our first one up, but I have no idea where it is either. I came here looking for an answer too
<p>Dear students, I just added the quiz to the module LEC0101, in other words, you can find the quiz in the module section of the course, module &#34;LEC0101&#34;.</p>
<p></p>
<p>I hope this helps.</p>
<p></p>"
"Problem 4b HW2: <p>Hello,</p>
<p></p>
<p>I am wondering whether we are permitted to compute the two rotation angles in 4b using a scientific calculator once we derive the first to be arccos(a) &#43; b, or whether we should solve the second angle in terms of arccos(a) &#43; b. Computing the direct angle measure would save a lot of space and computation on the page (unless I am missing a simpler way to derive the second angle once we&#39;ve found the first). I wrote a &#43; b so I don&#39;t write the answer on Piazza. </p>
<p></p>
<p>*I took the advice from another Piazza question and rotated by xy first after seeing z would require complex solutions</p>
<p></p>
<p></p>
<p>Thanks</p>","<p>yes you can use a calculator on the questions. also yes you can directly use the angle measure and trig ratios as decimals because the question is asking you for the transformations and not the actual angles or the rotation matrix. But be sure to indicate the angle you are using.</p>
<p></p>
<p>It is also possible to replace the trigonmetric functions using the identity $$\sin^2(a) + \cos^2(a) = 1$$, rearranging for one of the functions then substituting. This allows you to avoid decimals altogether and use exact value. See @205_f1 for an example of what this looks like. </p>
yes you can use a calculator on the questions. also yes you can directly use the angle measure and trig ratios as decimals because the question is asking you for the transformations and not the actual angles or the rotation matrix. But be sure to indicate the angle you are using."
"Midterm 1: <p>Hello,</p>
<p></p>
<p>I was wondering which topics will be covered on the first midterm.</p>
<p></p>
<p>Thanks in advance.</p>","<p>Quercus announcement:</p>
<p>Midterm: Your midterm I is on OCT 10. You will receive instructions on the Midterm page by Tuesday, Oct 3rd.</p>"
"Webwork 2 problem 7: Hello, I don&#39;t know if this is the same for other people but for my Webwork 2 question 7, it tells me that 0% of the answers are correct when for example I know that at least the C is correct.<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljxx3skii0r3wa%2Fe3d3feba2bfb59ffdb4502aaeeccc42193a81b79e9cadb384634a340f9d311cd%2FScreenshot_2023-09-30_204809.png"" width=""1063"" height=""830"" alt="""" />","This specific question does not give partial points, you only earn points for getting everything right. I imagine this is to prevent you from guessing your way through each of the subproblems.
There are no partial marks for this question, so one wrong answer means 0%"
"Reflection 2 for Lecture Section 1020: <p>Hello!</p>
<p></p>
<p>I am in lecture section 1020. I seem to remember professor Cohen mentioning on Friday we have a reflection for this week that would be posted by the end of Friday; however, I do not see it on Quercus. Is there still a reflection for this week.</p>
<p></p>
<p>Thank you for your time!</p>",It&#39;s up now.  Please check again and let me know if you cannot see it.
Tutorial 2: ,No question here?
"Reflections: Hi! I&#39;m unable to access the reflections posted on Quercus, as it says the quiz is unavailable. Is this because the reflections were due on Saturday instead?",Please tell us which section you are in. Reflection questions are specific to each section
"Written Homework 1 Question 1: <p>Hello,</p>
<p>Should we treat the eyes of the face as points or as shapes?</p>
<p>Thank You.</p>",Every shape is a collection of points. Every point can be thought of the tip of its position vector. We can input a vector In linear map and compute it&#39;s output. 
"Webwork 2 Question 2 - is Option d in RREF?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukfpyixu1xu%2F7ec4113e6a61736f904902b2843c9e6002cec494149bedd6f03a42d962786dc9%2Fimage.png"" alt=""image.png"" /></p>
<p>Hi, I believe this fits every rule of RREF; however, I have never seen an RREF with the first column being all zero. Just want to confirm if this is in RREF, thank you!</p>","As you pointed out, it fits the definition, hence it is RREF. "
"R3 rotation matrices: For question 4 of HW2, are we expected to figure out how to derive the rotation matrix around an axis in R3 by ourselves? I can&#39;t seem to find the formula on textbooks or any of the PCE/PCR&#39;s","You are correct; the forumla for rotation in $$R^3$$ is not given, but the process to derive it is not too difficult. As a hint, try drawing out a unit circle in the plane you want to rotate in, and repeat the steps from the PCE they used for the $$R^2$$ plane."
Does the DEV section within tutorial pages count?: Do the DEV sections in tutorial worksheet count towards our grade or is it only the SBG?,"<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukt2fxpd31m%2Fb23ccfc52309a515158762c2109fc7635f4e553d9c319f2b88cc79e87f7056c2%2FIMG_0016.jpeg"" width=""1350"" height=""386"" alt="""" /><br />As a student it’s your responsibility to keep up with the syllabus."
"Correction in Question 4(2) in Written Homework 2: Today I spoke with Professor Ramon Ronzon about question 4(2) in Written Homework 2, and I was informed that the x-component sqrt(3)/4 of the original vector should be sqrt(3)/2 instead. Please confirm this. Thanks!","The two direction vectors, $$<\frac{\sqrt{3}}{4},-\frac{3}{4},-\frac{1}{2}>$$ and $$<\frac{\sqrt{2}}{4},\frac{\sqrt{2}}{4},-\frac{\sqrt{3}}{2}>$$ are written as intended in the problem.
The two direction vectors, $$(\frac{\sqrt{3}}{4},-\frac{3}{4},-\frac{1}{2})$$ and $$(\frac{\sqrt{2}}{4},\frac{\sqrt{2}}{4},-\frac{\sqrt{3}}{2})$$ are written as intended in the problem.
The two direction vectors, ($$(\frac{\sqrt{3}}{4},-\frac{3}{4},-\frac{1}{2})$$ and $$(\frac{\sqrt{2}}{4},\frac{\sqrt{2}}{4},-\frac{\sqrt{3}}{2})$$ are written as intended in the problem."
"Will Gateway petition affect our only petition?: If we submit a petition for the gateway practical, will it mean we cannot do any more petitions without a medical certificate? Or is this gateway petition an exception?","You can file a petition for any course component and your petition will be reviewed by the FYO. However, it is not a good idea to skip Gateways. Gateways are safety nets for upcoming high-stakes exams or material that highly depend on LSs covered in Gateways. They are designed with infinitely many practice trials of the exam questions so that everyone can get full marks, and in the process prepare for the upcoming exam. Missing a Gateway will backfire in the coming weeks. If you missed your gateway for a legitimate reason, I advise that you write to the MAT188 admin to get personalized advice on how to proceed. "
"Showing work for HW2 Question 1: For questions such as question 1 in HW2, where we are expected to graph things out, are we required to show work/justification for why we drew the graph in that certain way? If so, where would we be able to write our justifications?",You need to plug in some key vectors into the matrices to justify your drawing. 
"HW2 Question 4(2): In Question 4 part 2, must the transformations be strictly first being a rotation in the xz-plane and the second being rotation in the xy-plane? If so, would proving there is no solution suffice? ","It does not have to be that. But if u try the xz rotation first, u would find that there is no x such that the transformed vector has the same magnitude (remember that a rotation changes the direction but does nothing to the magnitude). So, the only other option left is to do the xy rotation first and then the xz rotation."
Difficulty submitting TUT2: I had major difficulties with submitting the worksheet (pretty sure it had something to do with the wifi). I managed to submit it 6 seconds after 6:10pm. Will the TA&#39;s still accept the worksheet? ,"Hello, <div><br /></div><div>Yes, we can accept this. </div><div><br /></div><div>Thank you, </div><div>Yazan </div>"
"PCE Clarification: <p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm5cgk9mzcv59j%2Ff49ee678a0e21e7de073c19b55c962601ec1f04e8d0e52a6794aec78fd0502c7%2FIMG_6052.jpeg"" target=""_blank"" rel=""noopener noreferrer"">IMG_6052.jpeg</a></p>
<p>Can someone please clarify why the above matrix either may have a unique or no solution. Is the correct answer that the matrix may have no solution since there could be a value in the augmented column in the last row.</p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm5cgk9mzcv59j%2F12c5b03f298066a61c9b059929f0e428d5d7d12fcb590aba66e0efb83c23666b%2FIMG_6053.jpeg"" target=""_blank"" rel=""noopener noreferrer"">IMG_6053.jpeg</a></p>
<p>For the above picture, I selected the first option, which says answer in green beside it. I did not receive full marks for this question. Is it because they are all true?</p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm5cgk9mzcv59j%2Fe56e57f16a67d0c43830c7b70e24028cedab39916572ae5947bddb4f6ba270c8%2FIMG_6054.jpeg"" target=""_blank"" rel=""noopener noreferrer"">IMG_6054.jpeg</a></p>
<p>For the above question, why did I only receive part marks and not full. I thought that my answers were all correct (the unselected and selected ones), since it’s not a zero, lower triangular or identity matrix. A lower triangle matrix should only have number at the bottom triangle.</p>","<p>1) The correct answer is &#34;may have no solution&#34; since you may get a pivot in the augmented column. </p>
<p></p>
<p>2) All options are correct<br /><br />3) A lower triangular matrix has zeros above the main diagonal by definition. This matrix satisfies the definition of a lower triangular matrix.  </p>"
Written Homework 2 Problem 3(1): The question asks about what the vector x says about the ant. Should we include the direction the ants are going in addition to their initial positions?,Vector $$\vec x$$ only holds information about which of the propositions of ants in each of the four places. 
