Question,Answer
"Conditions for AST: <p>AST requires the sequence to be decreasing for all n, but this is not the case for the question below. Why can we apply the AST here?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcf5nkeh7gy%2F5c5c8cf23d129c929c82eefe0375c7610dd8bd8122a3f88a21b38109818c0b99%2F__2024-03-12___11.46.06.png"" alt=""__2024-03-12___11.46.06.pngNaN"" /></p>",The assumptions of the test need only hold eventually since the first finitely many terms of the series won&#39;t affect its convergence/divergence.
"PP7 - Q5d: <p>I&#39;m wondering why does the LCT fail with $$a_n = a_nb_n$$ and $$b_n=a_n$$ or $$b_n = a_n$$ for the following question.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcf5nkeh7gy%2F1e1159ef57047508cfe3752defd17c605e891540e76e86f28107215db4bff38e%2F__2024-03-13___12.30.03.png"" alt=""__2024-03-13___12.30.03.pngNaN"" /></p>
<p></p>
<p>I thought that $$\lim_{n\to \infty}\frac{a_nb_n}{a_n} = 0$$ and the denominator converges.</p>
<p></p>
<p>Thank you!</p>","<p>The LCT cannot be applied since the terms are not necessarily positive. The statement is false, as the counterexample shows.</p>
<p></p>
<p>If we imposed the additional condition that $$a_n>0$$ and $$b_n>0$$ for all $$n$$, the statement would be true. See if you can explain why. Hint: Since $$\sum a_n$$ and $$\sum b_n$$ converge, the terms of each series must approach $$0$$; hence, eventually, $$a_nb_n < b_n.$$</p>
<p>The LCT cannot be applied since the terms are not necessarily positive. The statement is false, as the counterexample shows.</p>
<p></p>
<p>If we imposed the additional condition that $$a_n>0$$ and $$b_n>0$$ for all $$n$$, the statement would be true. See if you can explain why.</p>"
"practice quiz7 T/F: <p>Hi, would this statement be true if it says an and bn only contain positive terms?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8mampgg62v%2F6c8f60593ea2cf08beddfcdebd0dabe233a419602ed93394312f171557b1ff13%2FScreen_Shot_2024-03-13_at_12.25.44_PM.png"" alt=""Screen_Shot_2024-03-13_at_12.25.44_PM.pngNaN"" /></p>","<md>I think it'd be true? The series bn diverges means the limit is not 0 and the series anbn converges means the limit is 0. So it seems that the limit of the series an must be 0 in order to make the limit of anbn 0.</md>
<p>I suspect the statement is true. Here&#39;s a proof in the case that we assume $$\lim_{n\rightarrow\infty}a_n$$ exists:</p>
<p></p>
<p>Proof: Assume $$a_n>0$$ and $$b_n>0$$ for all $$n$$. Assume $$\sum a_nb_n$$ converges and $$\sum b_n$$ diverges. Assume that $$\lim_{n\rightarrow\infty}a_n$$ exists, and for contradiction, assume the limit is non-zero. This means that $$\lim_{n\rightarrow\infty}\frac{a_n b_n}{b_n}=\lim_{n\rightarrow\infty} a_n$$ exists and is non-zero, so by the LCT, $$\sum a_nb_n$$ and $$\sum b_n$$ either both converge or both diverge. But this is a contradiction, since we know these two series behave differently.</p>"
Practice Quiz 7 q1: Can someone explain why option c is incorrect? I&#39;m confused by the solution provided from the isa.,<md>The ISA solution says option d is correct.</md>
"indeterminant form: <p>Week7 Q1 i how would this be one&#xff1f; Would it be an indeterminate form of infinity to the power of zero&#xff1f;</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwayddv4r53q%2F34e2ef264de908ff4f4b703894631d6d46f9716a644e63228ab5cea8ee8a0ece%2F9169fa87102945709e04912383863245.jpeg"" width=""540"" height=""178"" alt="""" /></p>",<md>Use the fact that $$n^{-\frac{1}{n}}= e^{-\frac{lnn}{n}}$$ and L'Hospital will give you e^0</md>
"how to evaluate this limit?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Fd3b05182e1eb347eff4477595d1c03f9dab7feefb5a0fcb295d693028a19f675%2FScreenshot_2024-03-13_at_12.59.10_PM.png"" alt=""Screenshot_2024-03-13_at_12.59.10_PM.png"" />",<md>Use the fact that $$n^{-\frac{1}{n}}= e^{-\frac{lnn}{n}}$$ and L'Hospital.</md>
"Additional problem set Q1(e): <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2Fb5004c14c1f39658c066681206cd907ea689af775396627cc868d693a8e3258e%2FIMG_77E1E07455FD-1.jpeg"" alt=""IMG_77E1E07455FD-1.jpegNaN"" />Is this a valid proof?","<md>Yes, but by LCT, the series an diverges. It seems like you wrote converges?</md>"
"PQ1b): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2F8a197e928dbe98cf1aaa32eda1d78f53693338b56527c578282e09e634439636%2FScreenshot_2024-03-13_at_2.38.28_PM.png"" alt=""Screenshot_2024-03-13_at_2.38.28_PM.png"" width=""436"" height=""105"" /></p>
<p></p>
<p>Can I know how does this step work? Thank you.</p>","Substitution. Let $$u=-x^3$$.
<md>u sub with u = -x^3</md>"
"Q1I): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2F586f68186c0d45a6a98675ecef7dc0bc0a7adca65eace8b4d343ce14eb4a806a%2FScreenshot_2024-03-13_at_3.14.43_PM.png"" alt=""Screenshot_2024-03-13_at_3.14.43_PM.png"" width=""174"" height=""67"" /></p>
<p>Why can&#39;t we use p-test for this question?</p>","The exponent of n needs to be a constant. Here, it is not, so you can&#39;t use it."
"Practice problem 1h: <p>I don&#39;t understand this comparison. Could someone explain how 3/n &lt; 1, 4/n &lt; 1... ?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2Fc5d5619a4cf132dc677378c24f24c66df555918c8d8e51b4f09a2e978d86dd86%2FScreenshot_2024-03-13_at_3.24.09_PM.png"" alt=""Screenshot_2024-03-13_at_3.24.09_PM.pngNaN"" /></p>","The numerator of each term is smaller than the denominator, so each fraction is at most $$1$$. For example, if we look at the term when $$n=5$$, the product is $$\frac{1}{5}\cdot\frac{2}{5}\cdot\frac{3}{5}\cdot\frac{4}{5}\cdot\frac{5}{5}$$.
The numerator of each term is smaller than the denominator, so the fraction is at most $$1$$. For example, if we look at the term when $$n=5$$, the product is $$\frac{1}{5}\cdot\frac{2}{5}\cdot\frac{3}{5}\cdot\frac{4}{5}\cdot\frac{5}{5}$$."
"Justifying decreasing: For the integral test, when do we need to justify that the function is decreasing? If it&#39;s obvious like something in the den which is growing can we omit the decreasing proof? Or do we always need to compute the derivative and show it","If it really is obvious, then you don&#39;t need to show it. Of course, you should mention it at the very least."
"[AST Over/Underestimate]: <p>Hi, I am working on this one,<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2Fa214e77938c9d034106e5053611dd688a89add8bf5a81547a5a24f249c33b9fb%2F32fad84c4f1e6ef20534ad2c436910f.png"" alt=""32fad84c4f1e6ef20534ad2c436910f.pngNaN"" /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2Fe62baf7b49cff9f71aa933b490806eacf29e51ed3c82692f1c08a60b6ffeedd9%2F580508c7ea56af0a4d8400dcf6b34d5.png"" alt=""580508c7ea56af0a4d8400dcf6b34d5.pngNaN"" /><br /><br />wondering if these steps are valid:</p>
<p><br />S - S$$_{4}$$</p>
<p>= $$\sum_{n=1}^{\infty }(-1)^{n+1}\frac{1}{n}$$ - $$\sum_{n=4}^{\infty }(-1)^{n+1}\frac{1}{n}$$</p>
<p>=$$\sum_{n=1+4}^{\infty }(-1)^{n+1}\frac{1}{n}$$</p>
<p>= ($$\frac{1}{5}$$- $$\frac{1}{6}$$) &#43; ($$\frac{1}{7}$$- $$\frac{1}{8}$$) &#43; ..... &gt; 0 since $$\frac{1}{n}$$ is decreasing</p>
<p><br />and S - S$$_{4}$$ &gt; 0 indicates S$$_{4}$$ is an underestimate.</p>",Seems fine to me.
"practice quiz 7 la2 3: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2F058b36ef4fbea7a783528f006f601f7e4a890c0ac3a9fa39a87a5e6068ecb315%2FScreenshot_2024-03-13_at_4.13.58_PM.png"" alt=""Screenshot_2024-03-13_at_4.13.58_PM.pngNaN"" />The left one is the even partial sum and the right one is the odd partial sum correct? Why there is a 1/2 for the left partial sum but no 1/2 for the right partial sum? Thank you",<md>No it's only the even terms as underlined above.</md>
"Lesson Exercise Question: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwca7ky8m6lh%2Fb0ffbdd4d9e892af0d284741bfd220fa8da2c31374489c158257406895970e75%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>Hello,</p>
<p></p>
<p>I have been trying to solve this question by using the comparison test but am stuck. I set up an inequality where the arctan(n) is replaced by $$\pi /2$$ but I am struggling with how to &#34;get rid of&#34; the &#43;1 inside the square root.</p>
<p></p>
<p>Thank you!</p>",<md>It's easier to work with LCT. But it works with comparison test as well. $$\frac{\sqrt{n^2+1}}{n^3} \le \frac{\sqrt{n^2+n^2}}{n^3}$$</md>
"Q7 SA1:: What if i put a strict ineeqaulity and said  n &gt; 100? is any n ≥99 a viable answer or does it have to be the smallest n? can we just say n &gt; 1000000000000<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2F189693f431cc72694a6cb33ce81f1c3957f0d32dec504e0d36622f216aa0b25b%2FScreenshot_2024-03-13_at_3.42.54_PM.png"" alt=""Screenshot_2024-03-13_at_3.42.54_PM.pngNaN"" />","It&#39;ll depend specifically on the wording of the problem. For instance, if we asked for &#34;how many terms are needed to approximate ....&#34; then any value $$\geq 99$$ would likely be sufficient. If we asked &#34;what is the minimum numbers of terms needed to approximate ....&#34; then you&#39;d need $$n\geq 99$$."
Partial Sums: Could someone explain what is a &#39;partial sum&#39;? Thank you,"Sure! So our series is an infinite sum that is kinda hard to deal with. But what do we (hopefully) know more about from 137? Sequences! So instead of treating series as they are, we can look at them as a sequence of sums. <div><br /></div><div>The sequence of partial sums is the collection of sums in order</div><div><br /></div><div>Each term is an individual sum</div><div><br /></div><div>So say the harmonic series ($$a_n=\frac{1}{n}$$), we would have a sequence of partial sums like:</div><div><br /></div><div>{ 1, 1 &#43; 1/2, 1 &#43; 1/2 &#43; 1/3, 1 &#43; 1/2 &#43; 1/3 &#43; 1/4…}</div><div><br /></div><div>This is a sequence of partial sums!</div><div><br /></div><div>Does that help? If you have specific questions I can try to answer </div>"
"limit composition: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2Fc12cb7984f13c6e95c44e387828320234753b1ff929c90af104eda357f422d4d%2FScreenshot_2024-03-13_at_9.46.53_PM.png"" alt=""Screenshot_2024-03-13_at_9.46.53_PM.pngNaN"" />Is there any formal proof for why this theorem is true? Thank you","<p>I remember you asking this in 137 lol, full circle moment, couldn&#39;t prove it for you then and still can&#39;t prove it now</p>
<p></p>
<p>But this was Eric&#39;s response from 137:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Fa3512f6adb122e2d472ef7737b5593769deab6500333cfbcb402037ebe4044b4%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>If you don&#39;t have the 137 course notes, here&#39;s a picture from mine:</p>
<p></p>
<p><img src=""https://mail.google.com/mail/u/0?ui=2&amp;ik=912ab70a17&amp;attid=0.1&amp;permmsgid=msg-a:r-3008496835732580478&amp;th=18e3aaaf9f781a6f&amp;view=fimg&amp;fur=ip&amp;sz=s0-l75-ft&amp;attbid=ANGjdJ-KgkTtIWBpE5AHXQ0NOFTz5BlmpFMAZYFgZGgTlgIwJEMBnJki8PTDa9xmG0Z-tc7OnY1otM9YAtgRWvXlSvV7k5lWfxjMt9xwfQzlxV3aqW3OQVWNxBiEPz8&amp;disp=emb&amp;realattid=18e3aaac15843f005f1"" /></p>
<p>Let $$\varepsilon>0$$. We will show that there exists $$\delta>0$$ such that whenever $$0<|x-a|<\delta$$, we have $$|f(g(x))-f(b)|<\varepsilon.$$ </p>
<p></p>
<p>Since $$f$$ is continuous at $$b$$, there exists $$\eta>0$$ such that if $$|x-b|<\eta$$, then $$|f(x)-f(b)|<\varepsilon$$.</p>
<p></p>
<p>Furthermore, since $$\lim_{x\rightarrow a}g(x)=b$$, there exists $$\delta>0$$ such that when $$0<|x-a|<\delta$$, we have $$|g(x)-b|<\eta$$. </p>
<p></p>
<p>So, with $$\delta$$ as above, if $$0<|x-a|<\delta$$, we have $$|g(x)-b|<\eta$$, and therefore $$|f(g(x))-f(b)|<\varepsilon$$. That is, $$\lim_{x\rightarrow a}f(g(x))=f(b).$$</p>"
"LA 1 incorrect: Hey, I think the answer should be that S1000 is an underestimate. <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwbzt5ofy4pk%2F6f1cb2de4191c92c8b48ff6a49261c6418648af82721a470594ffe2be79fe0a1%2Fimage.png"" alt=""image.pngNaN"" />",Thanks for catching that typo. We&#39;ve updated the file.
"quiz7 mc1: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2F1cff3eb7b07937e50d391969fddd64607d610c8b8c8de7ae42733f5d2634b7a9%2FScreenshot_2024-03-14_at_12.25.41_PM.png"" alt=""Screenshot_2024-03-14_at_12.25.41_PM.pngNaN"" />Someone show me the reason please! Thank you",<md>Try LCT and notice that these three functions all behave similarly on that domain.</md>
"La 2: We can use n^(1/n) = 1 directly without any proof? I forget we said it before in class. I proved it like this, is it right?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwel0v1d7im%2F45c81b64ba89e3cf1dcdecc0b67e3dbf6bd0dab1fb45ad297c7d79c9964bc204%2Fe1b723848c67956a4915b1f4cbb3021.jpg"" alt=""e1b723848c67956a4915b1f4cbb3021.jpgNaN"" />","Seems fine to me
Yes, this came from the practice problems. In general, if we state a limit in the practice problems without any proof, it is assumed knowledge from MATH 137. Another example: $$\displaystyle \lim_{n\to\infty} \left(1+\frac{1}{n}\right)^n=e$$ is something that we covered in 137 and you can state this limit without proof."
"showing a function is decreasing: <p>For this series, if i wanted to show that the function is decreasing, would it be enough work to just say: &#34;1/(nsqrt(n)) is clearly decreasing&#34;? or is there more i need to say for full marks</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F0ee7c04243f566fb8028b9d5d27917ffdf810dae62878ce58ad2eb97efa49678%2FScreen_Shot_2024-03-15_at_11.17.02_AM.png"" alt=""Screen_Shot_2024-03-15_at_11.17.02_AM.png"" /></p>","Yes, you could just say that the denominator is a product of positive increasing functions.
Yes, you could just say that the denominator is a product of increasing functions."
"series question: <p>How do I prove if this is convergent or divergent? To me it seems like this might be divergent.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F3d827bb3339e92312e2528883107ca1c705a1c8ff565d6f93909781601cc0ae3%2FScreen_Shot_2024-03-15_at_11.42.21_AM.png"" alt=""Screen_Shot_2024-03-15_at_11.42.21_AM.png"" /></p>","<p>Note that when $$x$$ is close to $$0$$, $$\tan(x)$$ is approximated by $$y=x$$. This is the linear approximation (i.e., tangent line) to $$\tan(x)$$ at $$x=0$$.</p>
<p></p>
<p>In this example, we are summing $$\tan(1/n)$$, which should be approximately equal to $$1/n$$ by the above. Perhaps you could make this precise using a limit comparison?</p>"
"Ratio and Root Test: Hello, I was just wondering when it was most effective to apply the ratio and root test. Especially the root test.","<md>When you see a ratio series try the ratio test. Try root tests when you see the nth power. In general, always start with the divergence test and there's probably more than one way to prove a series convergent or divergent.</md>"
"Question about converge conditionally: Hi, I was just wondering the solution state that since a_n is conditionally converge, the limita_n = 0. Is this true for all cases?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl6at0235wx57ck%2Fb5b92995edd0edadb69d1cec28745c2ad956387d1c36710b391e961d3bf1c88a%2FScreenshot_2024-03-16_200533.png"" width=""1279"" height=""366"" alt="""" />","Conditional convergence is when only $$a_n$$ without the absolute values converges, and by divergence test we know that $$a_n$$ converges $$\Rightarrow$$ $$\lim_{n\to\infty}a_n=0$$<div><br /></div><div>So yes! This is always the case. </div>
Conditional convergence is when only $$a_n$$ without the absolute values converges, and by divergence test we know that $$a_n$$ converges $$\Rightarrow$$ $$lim_{n\to\infty}a_n=0$$<div><br /></div><div>So yes! This is always the case. </div>"
"weekly PP q1g: <p>Is this a valid solution? I use root test instead of ratio test.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2Fa63802a41db528f6ac019811d195724de9d5d23015ac9fdf0ff686a35c782471%2F18411710710158_.pic.jpg"" alt=""18411710710158_.pic.jpgNaN"" /></p>",Looks fine to me.
"Anyone could explain why we can&#39;t just determine the limit for the an term here?: <p>I am confused when determining converge or not for the absolute value of the series (simply just get rid of the -1 to the n-1 power) why we don&#39;t apply the divergence test to decide what happens to the an term? We can also know the absolute value of the series converge when getting 0.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2F9eba97f1d2e87f26561df9ae001e79acff56ba83e45458b0ef4a8d9f85645282%2Fimage.png"" alt=""image.pngNaN"" /></p>",The divergence test tells nothing about convergence.
"Teach off Thurs. March 21: Anybody know where this is being hosted and if/where to register? MUO relations sent this a while ago and I can’t find any more info on it<div><br /></div><div><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flpvj0xmshic497%2Flkqw8iusqnz5hk%2Fpdlotjidutht%2FIMG_2230_2024_03_18.png"" /><p></p><br /><p></p><br /></div>","After much digging, I did find something on the MathSoc Instagram: https://www.instagram.com/p/C4ti5gwAEHI/?hl=en"
"Weekly PP8 Q3 (b): <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2Fc13d4ef027e0e811b5b5d8362cb2a75bbbd10783f2993265291274c069442551%2FIMG_0249.jpg"" alt=""IMG_0249.jpgNaN"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2F804ee8c9b99569890ea86094d7153afea303b3525778c24e568547f33850e820%2Fimage.jpeg"" alt=""IMG_0248.jpgNaN"" />I&#39;d like to know if this is a valid proof. Thanks!","<p>How do you know that $$\lim_{n\rightarrow \infty}|a_n|\neq 0$$?</p>
<p></p>
<p>In fact, if the series converges conditionally, then from the divergence test, it must be the case that $$\lim_{n\rightarrow\infty}a_n=0$$; hence, by continuity of the absolute value function, $$\lim_{n\rightarrow\infty} |a_n|=|0|=0.$$</p>"
"Absolute Convergence: If a series is convergent based on the Integral Test, does this mean it is automatically absolutely convergent (since all elements have to be positive)",<md>Correct. The absolute value is just the term itself.</md>
"Integral Test: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdbue9f76p8%2F8065b823467fb27ab056ecf200f2c5dd6bf2d5dbd3d9a8f367f82fe5b3411334%2Fimage.png"" alt=""image.png"" width=""150"" height=""69"" /></p>
<p>For a question like this, where the series is undefined at n=1, is it still possible to use the Integral Test?<br />I read somewhere that to apply it, the series does not necessarily have to be continuous on [1, infinity].<br /><br />If I can&#39;t use the Integral Test, how would I approach this problem?</p>","All of the terms need to be defined in order for the series to make any sense. So, you wouldn&#39;t see a situation where we ask you to add terms from $$n=1$$ but $$a_1$$ is undefined. However, for this question, you can simply use the integral test on the interval $$[2,\infty)$$. That is, if $$f(x)=\frac{1}{x\sqrt{\ln x}}$$ is continuous, positive, and decreasing on $$[2,\infty)$$, then the series converges if and only if $$\displaystyle\int_2^\infty f(x)\,dx$$ converges.
All of the terms need to be defined in order for the series to make any sense. So, you wouldn&#39;t see a situation where we ask you to add terms from $$n=1$$ but $$a_1$$ is undefined."
"question about kln(k)/(k&#43;1)^3: can I say limit of( kln(k)/(k&#43;1)^3)/(1/k^2) is 0 so kln(k)/(k&#43;1)^3 is smaller than 1/k^2 eventually and by comparison test, it converges, on our quizzes and exams?(I can write more details like there exist N such that when n &gt; N, the ratio is smaller than 1 ...)",Are you sure that the limit you have there is $$0$$? I think it is $$\infty$$.
Question about fundamental limit: can we use the relationship: ln(n)&lt; n^a &lt; a^n directly ? will it deduct process marks?,"<p>My professor told us to not use this in long answer questions as it is not rigorous enough, but to use it more as an indication of what we should expect to happen. </p>
<p></p>
<p>Typically, we can get around this using L&#39;Hôpital&#39;s rule, although there may be situations that require different approaches</p>"
"Integral Test Conditions: Consider this series: $$\sum_{n=1}^{\infty} \frac{n}{n^2 + 25}
$$<br />If I wanted to apply the Integer Test on it, do I have to recognize that it begins to decrease when $$n>4$$ and show my work using $$\int_{5}^{\infty} \frac{x}{x^2 + 25} \, dx
$$ or is it ok to just use $$\int_{1}^{\infty} \frac{x}{x^2 + 25} \, dx$$?","<p>I would argue that you should make some sort of statement related to it decreasing eventually and that you should do your integral calculation from the value of $$x$$ where the function starts to decrease.</p>
<p></p>
<p>Broadly speaking, the integral test is the most annoying to use: you have to check that $$f$$ is continuous, positive, and decreasing (eg by showing that $$f'(x) <0$$ eventually) and <strong>then </strong>you need to actually determine the convergence of an integral. For this particular problem, is there a simpler test you can use for this series?</p>"
"[Extra series]: Hi, does anyone have any idea about this one? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2Fac4e96daba6f27fba51b331fd99895cfdddd3f11b2667882aa7430989f980832%2F1710872538416.png"" alt=""1710872538416.png"" />","Exponent re-arrangement then p-series direct comparison
<p>This one is very tricky. My first impression was the root test, but it turns out it will be inconclusive. Instead, a step in the right direction would be to write </p>
<p style=""text-align:center"">$$\left(\ln n\right)^{\ln n}= \left(e^{\ln(\ln n)}\right)^{\ln n}=\left(e^{\ln n}\right)^{\ln (\ln n)}=n^{\ln(\ln n)}$$</p>
<p>and try to come up with a direct comparison.</p>"
"[PP8] Q1h: <p>Hey, I was wondering how you&#39;re supposed to come up with b = 1/n for LCT here? Like why would 1 be the &#34;strong part&#34; of the numerator?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcmng7k212i%2Fd3c2e207368eb2f79f9a08af8bd3ab589ea7675542f60978b6ec52da7e5220c4%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>Same question here:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcmng7k212i%2Fde7a7774ab7c8d24d803d13ce9d4dc0ada8626dfc22c5cb4997c13199827027d%2Fimage.png"" alt=""image.pngNaN"" /></p>","Extended LCT; we set up intentionally with divergent series to use extended LCT
Extended LCT, we set up intentionally with divergent series to use extended LCT"
"Remark Requests: Hi I noticed that midterm mark was posted on Learn, however I am wondering when we will hear back about remark requests? Thank you.","There will be an official post on learn when we release quiz 7 results (hopefully today but might be delayed until Thursday). However, they are all complete and you can see new comments and/or updated marks in crowd mark and learn now. "
"[AST test problems]: Hi, I am working on applying the AST to see whether it is CC, I found that the f(n) = $$\frac{lnn}{n^{1/2}}$$ has a first derivative that has something like (2 - lnn) on its numerator, is this information sufficient enough to say that f(n) is decreasing?<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F0d169445a93dc21fdde8b4af53f5b560f0a7902d044f4cb541ad5e5f714b623f%2F1710881524945%281%29.png"" alt=""1710881524945(1).png"" />",A negative first derivative means the function is decreasing. Is $$2-\ln(n)$$ always negative?
